Word,Dot_product,Location_fan,Model_seed,n_epochs,List
appartement,2.3101119995117188,True,50,65,45
graafmachine,0.947683572769165,True,50,65,45
crypte,0.7493876814842224,True,50,65,45
bos,1.0989888906478882,True,50,65,45
fabriek,0.8315829038619995,True,50,65,45
woud,0.7646108865737915,True,50,65,45
serre,2.3772473335266113,True,50,65,45
woning,1.3337476253509521,True,50,65,45
faculteit,1.843633770942688,True,50,65,45
pand,0.6540696024894714,True,50,65,45
kapel,0.24909667670726776,True,50,65,45
huis,0.8081993460655212,True,50,65,45
sacristie,1.523187279701233,True,50,65,45
truck,1.455029845237732,True,50,65,45
kiepwagen,1.712369441986084,True,50,65,45
universiteit,1.1583492755889893,True,50,65,45
bulldozer,1.4536460638046265,True,50,65,45
camper,1.650568962097168,True,23,65,47
trein,0.8431677222251892,True,23,65,47
campus,2.1900343894958496,True,23,65,47
woning,0.21283045411109924,True,23,65,47
hut,0.9747735261917114,True,23,65,47
burcht,1.3033527135849,True,23,65,47
fabriek,1.1973490715026855,True,23,65,47
vesting,1.8312708139419556,True,23,65,47
firma,1.9384828805923462,True,23,65,47
metro,1.054565191268921,True,23,65,47
ravijn,1.411503791809082,True,23,65,47
greppel,1.0016981363296509,True,23,65,47
theater,0.5511212944984436,True,23,65,47
huis,1.179530382156372,True,23,65,47
cinema,1.8559207916259766,True,23,65,47
appartement,1.2373441457748413,True,23,65,47
filmhuis,1.111319899559021,True,23,65,47
bioscoop,1.505159616470337,True,23,65,47
universiteit,0.519846498966217,True,23,65,47
faculteit,1.6057647466659546,True,23,65,47
bus,1.2177916765213013,True,23,65,47
tram,1.4324721097946167,True,23,65,47
hogeschool,0.9554294347763062,True,23,65,47
pand,0.9011444449424744,True,23,65,47
camper,1.2157245874404907,True,40,65,47
trein,0.39131081104278564,True,40,65,47
campus,0.907015323638916,True,40,65,47
woning,1.806014060974121,True,40,65,47
hut,2.170248031616211,True,40,65,47
burcht,1.7697057723999023,True,40,65,47
fabriek,0.6941075921058655,True,40,65,47
vesting,1.768698811531067,True,40,65,47
firma,0.7511703968048096,True,40,65,47
metro,0.9902245998382568,True,40,65,47
ravijn,1.8579834699630737,True,40,65,47
greppel,1.5243273973464966,True,40,65,47
theater,0.7872675061225891,True,40,65,47
huis,1.0348566770553589,True,40,65,47
cinema,1.4843037128448486,True,40,65,47
appartement,1.103348970413208,True,40,65,47
filmhuis,1.4166721105575562,True,40,65,47
bioscoop,1.941270351409912,True,40,65,47
universiteit,0.8721215724945068,True,40,65,47
faculteit,1.3237985372543335,True,40,65,47
bus,0.1141340509057045,True,40,65,47
tram,1.7093768119812012,True,40,65,47
hogeschool,1.9505606889724731,True,40,65,47
pand,1.0594009160995483,True,40,65,47
camper,0.7916329503059387,True,50,65,47
trein,1.4606661796569824,True,50,65,47
campus,1.8766170740127563,True,50,65,47
woning,1.5316616296768188,True,50,65,47
hut,1.8483954668045044,True,50,65,47
burcht,1.0268412828445435,True,50,65,47
fabriek,1.6532500982284546,True,50,65,47
vesting,1.3049031496047974,True,50,65,47
firma,0.7024936676025391,True,50,65,47
metro,1.5720688104629517,True,50,65,47
ravijn,0.9799092411994934,True,50,65,47
greppel,0.6084886789321899,True,50,65,47
theater,1.4024320840835571,True,50,65,47
huis,1.0262353420257568,True,50,65,47
cinema,1.5791083574295044,True,50,65,47
appartement,1.0226184129714966,True,50,65,47
filmhuis,1.0328047275543213,True,50,65,47
bioscoop,0.8821737170219421,True,50,65,47
universiteit,0.7961379289627075,True,50,65,47
faculteit,1.3663361072540283,True,50,65,47
bus,0.9171883463859558,True,50,65,47
tram,0.9294444918632507,True,50,65,47
hogeschool,1.17828369140625,True,50,65,47
pand,1.2668240070343018,True,50,65,47
gieterij,1.1534888744354248,True,23,65,49
tuin,1.111000657081604,True,23,65,49
ravijn,2.118743419647217,True,23,65,49
camper,0.29549887776374817,True,23,65,49
cinema,0.8205032348632812,True,23,65,49
supermarkt,1.9692623615264893,True,23,65,49
fabriek,0.7675359845161438,True,23,65,49
plantenkas,1.8945221900939941,True,23,65,49
campus,1.9253568649291992,True,23,65,49
kloof,1.056062936782837,True,23,65,49
universiteit,1.0194443464279175,True,23,65,49
terras,0.9915146827697754,True,23,65,49
filmhuis,0.8651081919670105,True,23,65,49
hogeschool,1.1911691427230835,True,23,65,49
montagehal,1.2338018417358398,True,23,65,49
theater,1.146089792251587,True,23,65,49
bioscoop,0.3570067882537842,True,23,65,49
sacristie,2.2293789386749268,True,23,65,49
crypte,2.2141332626342773,True,23,65,49
faculteit,1.7781206369400024,True,23,65,49
serre,1.6533182859420776,True,23,65,49
caravan,1.949419379234314,True,23,65,49
firma,0.8968265652656555,True,23,65,49
boetiek,1.1728036403656006,True,23,65,49
gieterij,0.7694635391235352,True,40,65,49
tuin,0.8839782476425171,True,40,65,49
ravijn,1.2249755859375,True,40,65,49
camper,2.5813262462615967,True,40,65,49
cinema,2.317371368408203,True,40,65,49
supermarkt,1.2098331451416016,True,40,65,49
fabriek,1.1820930242538452,True,40,65,49
plantenkas,1.118726134300232,True,40,65,49
campus,0.531741738319397,True,40,65,49
kloof,1.628903865814209,True,40,65,49
universiteit,1.4031707048416138,True,40,65,49
terras,1.6345562934875488,True,40,65,49
hogeschool,1.7549418210983276,True,40,65,49
montagehal,0.672832190990448,True,40,65,49
theater,0.7298517823219299,True,40,65,49
bioscoop,0.9409404397010803,True,40,65,49
sacristie,1.551337480545044,True,40,65,49
crypte,1.23419189453125,True,40,65,49
faculteit,1.0963380336761475,True,40,65,49
serre,0.4927382469177246,True,40,65,49
caravan,1.7027945518493652,True,40,65,49
firma,1.655672311782837,True,40,65,49
boetiek,1.3036131858825684,True,40,65,49
gieterij,1.0817044973373413,True,50,65,49
tuin,0.9197974801063538,True,50,65,49
ravijn,2.0471222400665283,True,50,65,49
camper,1.0801481008529663,True,50,65,49
cinema,2.1812987327575684,True,50,65,49
supermarkt,1.0321550369262695,True,50,65,49
fabriek,1.2001701593399048,True,50,65,49
plantenkas,0.6801884174346924,True,50,65,49
campus,1.1437010765075684,True,50,65,49
kloof,1.299876093864441,True,50,65,49
universiteit,0.7253721356391907,True,50,65,49
terras,0.5072612166404724,True,50,65,49
filmhuis,2.085007905960083,True,50,65,49
hogeschool,2.0538578033447266,True,50,65,49
montagehal,1.0723228454589844,True,50,65,49
theater,0.6343890428543091,True,50,65,49
bioscoop,0.44719836115837097,True,50,65,49
sacristie,1.2487471103668213,True,50,65,49
crypte,1.5256026983261108,True,50,65,49
faculteit,1.2931299209594727,True,50,65,49
serre,1.2964887619018555,True,50,65,49
caravan,1.1001931428909302,True,50,65,49
firma,0.9694854021072388,True,50,65,49
boetiek,1.3503285646438599,True,50,65,49
fabriek,0.610349714756012,True,23,65,51
cinema,1.3351775407791138,True,23,65,51
universiteit,1.6365840435028076,True,23,65,51
bioscoop,0.2003512680530548,True,23,65,51
trein,0.42618510127067566,True,23,65,51
winkel,1.407620906829834,True,23,65,51
supermarkt,1.039138674736023,True,23,65,51
kiepwagen,2.396925449371338,True,23,65,51
boetiek,1.8073606491088867,True,23,65,51
campus,1.0945641994476318,True,23,65,51
bus,0.732835054397583,True,23,65,51
fort,1.1900347471237183,True,23,65,51
pand,0.726585328578949,True,23,65,51
huis,1.1550629138946533,True,23,65,51
montagehal,1.1814613342285156,True,23,65,51
warenhuis,1.0738755464553833,True,23,65,51
gieterij,0.8015443086624146,True,23,65,51
tram,1.5654025077819824,True,23,65,51
graafmachine,1.1521698236465454,True,23,65,51
filmhuis,1.864829182624817,True,23,65,51
metro,1.6117126941680908,True,23,65,51
firma,1.5499932765960693,True,23,65,51
vesting,1.1681175231933594,True,23,65,51
theater,1.1227389574050903,True,23,65,51
fabriek,0.9172084927558899,True,40,65,51
cinema,0.7133430242538452,True,40,65,51
universiteit,0.7327483296394348,True,40,65,51
bioscoop,1.349758267402649,True,40,65,51
trein,1.659551739692688,True,40,65,51
winkel,1.3768372535705566,True,40,65,51
supermarkt,0.681022047996521,True,40,65,51
kiepwagen,2.1597914695739746,True,40,65,51
boetiek,0.6545059084892273,True,40,65,51
campus,1.1542874574661255,True,40,65,51
bus,1.2505067586898804,True,40,65,51
fort,1.5829294919967651,True,40,65,51
pand,1.0883995294570923,True,40,65,51
huis,1.1714544296264648,True,40,65,51
montagehal,0.6920274496078491,True,40,65,51
warenhuis,1.047244906425476,True,40,65,51
gieterij,1.2246811389923096,True,40,65,51
tram,1.4372193813323975,True,40,65,51
graafmachine,1.5335206985473633,True,40,65,51
filmhuis,2.1627120971679688,True,40,65,51
metro,0.4250992238521576,True,40,65,51
firma,1.654524564743042,True,40,65,51
vesting,1.718776822090149,True,40,65,51
theater,1.0964951515197754,True,40,65,51
fabriek,0.5360870957374573,True,50,65,51
cinema,2.003009796142578,True,50,65,51
universiteit,1.8479905128479004,True,50,65,51
bioscoop,1.1430490016937256,True,50,65,51
trein,1.4407622814178467,True,50,65,51
winkel,1.124929428100586,True,50,65,51
supermarkt,1.625760555267334,True,50,65,51
kiepwagen,1.473102331161499,True,50,65,51
boetiek,1.0372828245162964,True,50,65,51
campus,1.501082181930542,True,50,65,51
bus,0.7903481721878052,True,50,65,51
fort,0.7792158722877502,True,50,65,51
pand,1.80592942237854,True,50,65,51
huis,1.2478528022766113,True,50,65,51
montagehal,1.063051462173462,True,50,65,51
warenhuis,0.9257034659385681,True,50,65,51
gieterij,0.8757809996604919,True,50,65,51
tram,0.790614128112793,True,50,65,51
graafmachine,1.6842563152313232,True,50,65,51
filmhuis,1.774130940437317,True,50,65,51
metro,1.4271600246429443,True,50,65,51
firma,1.032644271850586,True,50,65,51
vesting,1.2067028284072876,True,50,65,51
theater,1.3997340202331543,True,50,65,51
cinema,1.8118174076080322,True,23,65,53
stadje,1.0620989799499512,True,23,65,53
gehucht,2.233541488647461,True,23,65,53
montagehal,0.6825852394104004,True,23,65,53
hogeschool,0.8977978229522705,True,23,65,53
fabriek,1.1840243339538574,True,23,65,53
winkel,1.3078587055206299,True,23,65,53
faculteit,0.7852768301963806,True,23,65,53
supermarkt,1.7778054475784302,True,23,65,53
universiteit,0.46439188718795776,True,23,65,53
caravan,1.3481420278549194,True,23,65,53
camper,1.041222095489502,True,23,65,53
plaatsje,-0.33688730001449585,True,23,65,53
bus,1.1005977392196655,True,23,65,53
metro,1.6113333702087402,True,23,65,53
tram,1.3013744354248047,True,23,65,53
boetiek,1.1107012033462524,True,23,65,53
campus,1.813380241394043,True,23,65,53
dorp,0.2321193516254425,True,23,65,53
theater,1.6609015464782715,True,23,65,53
duinen,1.7773613929748535,True,23,65,53
warenhuis,1.830180287361145,True,23,65,53
trein,0.8000737428665161,True,23,65,53
park,1.3045604228973389,True,23,65,53
cinema,1.0357692241668701,True,40,65,53
stadje,0.5877019166946411,True,40,65,53
gehucht,1.3600972890853882,True,40,65,53
montagehal,1.2370625734329224,True,40,65,53
hogeschool,1.8787592649459839,True,40,65,53
fabriek,1.5857701301574707,True,40,65,53
winkel,0.7496756315231323,True,40,65,53
faculteit,1.9367212057113647,True,40,65,53
supermarkt,0.8406431078910828,True,40,65,53
universiteit,0.7130860686302185,True,40,65,53
caravan,1.855638027191162,True,40,65,53
camper,1.157941460609436,True,40,65,53
plaatsje,0.6279832720756531,True,40,65,53
bus,1.1711145639419556,True,40,65,53
metro,0.6650448441505432,True,40,65,53
tram,0.7644351720809937,True,40,65,53
boetiek,1.1127662658691406,True,40,65,53
campus,2.179006576538086,True,40,65,53
dorp,0.6965814232826233,True,40,65,53
theater,1.4894758462905884,True,40,65,53
duinen,0.5250412821769714,True,40,65,53
warenhuis,2.129248857498169,True,40,65,53
trein,1.383423924446106,True,40,65,53
park,1.3761639595031738,True,40,65,53
cinema,0.7831757664680481,True,50,65,53
stadje,1.3777050971984863,True,50,65,53
gehucht,1.6945236921310425,True,50,65,53
montagehal,1.3083245754241943,True,50,65,53
hogeschool,1.4139496088027954,True,50,65,53
fabriek,1.1537249088287354,True,50,65,53
winkel,1.9605789184570312,True,50,65,53
supermarkt,1.0440285205841064,True,50,65,53
universiteit,0.7277950644493103,True,50,65,53
caravan,0.8204668760299683,True,50,65,53
camper,0.6128937005996704,True,50,65,53
plaatsje,1.3676042556762695,True,50,65,53
bus,0.8990684151649475,True,50,65,53
metro,1.5247973203659058,True,50,65,53
tram,0.496920108795166,True,50,65,53
boetiek,1.0184698104858398,True,50,65,53
campus,1.201366901397705,True,50,65,53
dorp,0.9622660875320435,True,50,65,53
theater,1.6324714422225952,True,50,65,53
duinen,1.2436461448669434,True,50,65,53
warenhuis,1.659401535987854,True,50,65,53
trein,0.8531219363212585,True,50,65,53
park,1.4169198274612427,True,50,65,53
campus,1.1091431379318237,True,23,65,55
winkel,1.0494065284729004,True,23,65,55
universiteit,0.7894320487976074,True,23,65,55
supermarkt,0.9807085394859314,True,23,65,55
montagehal,1.0006272792816162,True,23,65,55
truck,1.2790635824203491,True,23,65,55
faculteit,1.2060763835906982,True,23,65,55
firma,1.6169167757034302,True,23,65,55
pand,0.7932921648025513,True,23,65,55
woning,1.2265067100524902,True,23,65,55
plantenkas,1.1278939247131348,True,23,65,55
warenhuis,0.767993152141571,True,23,65,55
boetiek,1.1923635005950928,True,23,65,55
heiligdom,1.6469975709915161,True,23,65,55
appartement,1.3433520793914795,True,23,65,55
tempel,0.5424749255180359,True,23,65,55
huis,1.202902913093567,True,23,65,55
bioscoop,1.3618049621582031,True,23,65,55
serre,1.854946255683899,True,23,65,55
kiepwagen,1.9593662023544312,True,23,65,55
cinema,1.5504156351089478,True,23,65,55
gieterij,1.045721173286438,True,23,65,55
fabriek,1.026076078414917,True,23,65,55
campus,0.8044245839118958,True,40,65,55
winkel,0.999125599861145,True,40,65,55
universiteit,0.8226884007453918,True,40,65,55
hogeschool,1.5400217771530151,True,40,65,55
supermarkt,1.9037039279937744,True,40,65,55
montagehal,1.3611154556274414,True,40,65,55
truck,1.1323140859603882,True,40,65,55
faculteit,1.8059762716293335,True,40,65,55
firma,0.7263404130935669,True,40,65,55
pand,0.8624926805496216,True,40,65,55
woning,1.7874736785888672,True,40,65,55
plantenkas,1.5026776790618896,True,40,65,55
warenhuis,1.2512346506118774,True,40,65,55
boetiek,1.875643253326416,True,40,65,55
heiligdom,0.9720586538314819,True,40,65,55
appartement,1.1151899099349976,True,40,65,55
tempel,0.9269922971725464,True,40,65,55
huis,1.1926774978637695,True,40,65,55
bioscoop,0.5573470592498779,True,40,65,55
serre,1.8606277704238892,True,40,65,55
kiepwagen,0.5351529121398926,True,40,65,55
cinema,2.4696595668792725,True,40,65,55
gieterij,2.0779311656951904,True,40,65,55
fabriek,1.0605186223983765,True,40,65,55
campus,0.6583315134048462,True,50,65,55
winkel,0.9637138843536377,True,50,65,55
universiteit,0.9279167652130127,True,50,65,55
hogeschool,1.3928889036178589,True,50,65,55
supermarkt,1.8737971782684326,True,50,65,55
montagehal,0.47703272104263306,True,50,65,55
truck,1.6015657186508179,True,50,65,55
faculteit,1.3249980211257935,True,50,65,55
firma,0.6207758188247681,True,50,65,55
pand,0.7967515587806702,True,50,65,55
woning,0.913049578666687,True,50,65,55
plantenkas,0.6464472413063049,True,50,65,55
warenhuis,1.7556381225585938,True,50,65,55
boetiek,1.1981333494186401,True,50,65,55
heiligdom,1.6513859033584595,True,50,65,55
appartement,1.0095391273498535,True,50,65,55
tempel,0.8220173120498657,True,50,65,55
huis,0.6798928380012512,True,50,65,55
bioscoop,1.263690710067749,True,50,65,55
serre,1.819677472114563,True,50,65,55
kiepwagen,1.542496681213379,True,50,65,55
cinema,1.4446710348129272,True,50,65,55
gieterij,1.2973690032958984,True,50,65,55
fabriek,0.8900085091590881,True,50,65,55
appartement,1.5686966180801392,True,23,65,57
universiteit,0.3112903833389282,True,23,65,57
filmhuis,2.2817368507385254,True,23,65,57
ravijn,0.845047652721405,True,23,65,57
park,0.9108911752700806,True,23,65,57
pand,1.0741926431655884,True,23,65,57
tram,1.2954497337341309,True,23,65,57
luchtballon,1.2989726066589355,True,23,65,57
cinema,2.046734571456909,True,23,65,57
woning,0.9528679847717285,True,23,65,57
helikopter,0.7539693117141724,True,23,65,57
bos,0.6464400291442871,True,23,65,57
moskee,0.9184603095054626,True,23,65,57
campus,1.0735217332839966,True,23,65,57
afgrond,1.8040190935134888,True,23,65,57
vliegtuig,0.9073410630226135,True,23,65,57
straaljager,1.3155182600021362,True,23,65,57
metro,1.905543327331543,True,23,65,57
hogeschool,1.349335789680481,True,23,65,57
huis,1.3545588254928589,True,23,65,57
theater,1.2451932430267334,True,23,65,57
tempel,1.831238865852356,True,23,65,57
bioscoop,0.8160356879234314,True,23,65,57
faculteit,0.9092197418212891,True,23,65,57
appartement,0.9687895178794861,True,40,65,57
universiteit,0.6804887056350708,True,40,65,57
filmhuis,1.3325589895248413,True,40,65,57
ravijn,2.1635990142822266,True,40,65,57
park,2.1563189029693604,True,40,65,57
pand,1.4101618528366089,True,40,65,57
tram,0.7055469751358032,True,40,65,57
luchtballon,2.0229811668395996,True,40,65,57
cinema,0.8533419370651245,True,40,65,57
woning,0.8856365084648132,True,40,65,57
helikopter,0.9855717420578003,True,40,65,57
bos,1.256072998046875,True,40,65,57
moskee,1.238377571105957,True,40,65,57
campus,1.8761663436889648,True,40,65,57
afgrond,0.9324460029602051,True,40,65,57
vliegtuig,0.5884293913841248,True,40,65,57
straaljager,1.3919674158096313,True,40,65,57
metro,1.8087197542190552,True,40,65,57
hogeschool,1.059247612953186,True,40,65,57
huis,1.2948027849197388,True,40,65,57
theater,0.30104753375053406,True,40,65,57
tempel,2.0857317447662354,True,40,65,57
bioscoop,1.0270129442214966,True,40,65,57
faculteit,1.2170878648757935,True,40,65,57
appartement,0.6956031322479248,True,50,65,57
universiteit,1.3332886695861816,True,50,65,57
filmhuis,2.3855578899383545,True,50,65,57
ravijn,1.640667200088501,True,50,65,57
park,1.6200109720230103,True,50,65,57
pand,0.6471100449562073,True,50,65,57
tram,1.3622264862060547,True,50,65,57
luchtballon,1.601243495941162,True,50,65,57
cinema,1.2824229001998901,True,50,65,57
woning,1.2587047815322876,True,50,65,57
helikopter,0.4292939603328705,True,50,65,57
bos,0.7103588581085205,True,50,65,57
moskee,1.8920691013336182,True,50,65,57
campus,1.038405418395996,True,50,65,57
afgrond,1.7609564065933228,True,50,65,57
vliegtuig,1.1786830425262451,True,50,65,57
straaljager,0.8400061130523682,True,50,65,57
metro,1.188147783279419,True,50,65,57
hogeschool,1.6302852630615234,True,50,65,57
huis,1.6738673448562622,True,50,65,57
theater,1.0184814929962158,True,50,65,57
tempel,1.355570673942566,True,50,65,57
bioscoop,1.0224252939224243,True,50,65,57
faculteit,1.5735597610473633,True,50,65,57
firma,1.1036072969436646,True,23,65,59
bus,1.0827829837799072,True,23,65,59
duinen,2.1099700927734375,True,23,65,59
metro,0.33470940589904785,True,23,65,59
bioscoop,0.5300334095954895,True,23,65,59
moskee,2.186666488647461,True,23,65,59
synagoge,1.2206987142562866,True,23,65,59
heiligdom,1.7626769542694092,True,23,65,59
trein,2.0369350910186768,True,23,65,59
tempel,0.7118486762046814,True,23,65,59
afgrond,1.7089122533798218,True,23,65,59
caravan,1.1558517217636108,True,23,65,59
gieterij,0.5653578639030457,True,23,65,59
hogeschool,1.390421986579895,True,23,65,59
fabriek,1.58318293094635,True,23,65,59
cinema,1.2775729894638062,True,23,65,59
theater,0.7850322127342224,True,23,65,59
campus,2.057896852493286,True,23,65,59
montagehal,1.5485819578170776,True,23,65,59
hut,0.9907135367393494,True,23,65,59
tram,1.4619789123535156,True,23,65,59
kloof,1.528562068939209,True,23,65,59
filmhuis,1.2218431234359741,True,23,65,59
bos,0.9120261669158936,True,23,65,59
firma,0.801830530166626,True,40,65,59
bus,0.9783430099487305,True,40,65,59
duinen,1.2108618021011353,True,40,65,59
metro,2.4601476192474365,True,40,65,59
bioscoop,1.6089719533920288,True,40,65,59
moskee,1.4737021923065186,True,40,65,59
synagoge,1.3500914573669434,True,40,65,59
heiligdom,1.8091142177581787,True,40,65,59
trein,0.5841370224952698,True,40,65,59
tempel,0.7462363243103027,True,40,65,59
afgrond,2.301682949066162,True,40,65,59
caravan,1.6746902465820312,True,40,65,59
gieterij,1.2754408121109009,True,40,65,59
hogeschool,1.934406042098999,True,40,65,59
fabriek,1.0850574970245361,True,40,65,59
cinema,0.8562005758285522,True,40,65,59
theater,1.0179622173309326,True,40,65,59
campus,1.632469892501831,True,40,65,59
montagehal,0.8254771828651428,True,40,65,59
hut,2.092813491821289,True,40,65,59
tram,0.47904351353645325,True,40,65,59
kloof,2.3172335624694824,True,40,65,59
filmhuis,2.379023790359497,True,40,65,59
bos,0.9713505506515503,True,40,65,59
firma,0.769437313079834,True,50,65,59
bus,0.931124210357666,True,50,65,59
duinen,1.8150283098220825,True,50,65,59
metro,1.428394079208374,True,50,65,59
bioscoop,1.6661202907562256,True,50,65,59
moskee,0.8736913800239563,True,50,65,59
synagoge,1.9609904289245605,True,50,65,59
heiligdom,1.1996111869812012,True,50,65,59
trein,0.6547044515609741,True,50,65,59
tempel,1.3349665403366089,True,50,65,59
afgrond,1.4482711553573608,True,50,65,59
caravan,0.7644659280776978,True,50,65,59
gieterij,1.9799429178237915,True,50,65,59
hogeschool,2.2081470489501953,True,50,65,59
fabriek,1.2093069553375244,True,50,65,59
cinema,0.9703983068466187,True,50,65,59
theater,0.22613069415092468,True,50,65,59
campus,1.160561203956604,True,50,65,59
montagehal,1.0203498601913452,True,50,65,59
hut,1.679643988609314,True,50,65,59
tram,1.01091468334198,True,50,65,59
kloof,1.6182255744934082,True,50,65,59
filmhuis,1.547909140586853,True,50,65,59
bos,1.3099685907363892,True,50,65,59
campus,1.252992033958435,True,23,65,61
pand,1.032382607460022,True,23,65,61
serre,2.182279109954834,True,23,65,61
supermarkt,0.25803956389427185,True,23,65,61
metro,0.7781689167022705,True,23,65,61
fabriek,0.8655709028244019,True,23,65,61
trein,0.8885605931282043,True,23,65,61
camper,2.34348201751709,True,23,65,61
huis,1.3501609563827515,True,23,65,61
firma,0.9834516048431396,True,23,65,61
montagehal,1.4119534492492676,True,23,65,61
hut,1.0988191366195679,True,23,65,61
appartement,1.0145939588546753,True,23,65,61
plantenkas,1.2766362428665161,True,23,65,61
bus,1.226549744606018,True,23,65,61
woning,1.24800443649292,True,23,65,61
tram,0.5360062122344971,True,23,65,61
bioscoop,1.2187210321426392,True,23,65,61
gieterij,1.7906087636947632,True,23,65,61
hogeschool,1.8789199590682983,True,23,65,61
cinema,2.0595695972442627,True,23,65,61
filmhuis,2.0731799602508545,True,23,65,61
theater,0.933670699596405,True,23,65,61
winkel,1.0363097190856934,True,23,65,61
campus,0.9039934277534485,True,40,65,61
pand,0.8235311508178711,True,40,65,61
serre,1.0284658670425415,True,40,65,61
supermarkt,1.981982946395874,True,40,65,61
metro,2.155651330947876,True,40,65,61
fabriek,1.5000563859939575,True,40,65,61
trein,0.9311556220054626,True,40,65,61
camper,1.850021481513977,True,40,65,61
huis,0.6061533093452454,True,40,65,61
firma,0.9685594439506531,True,40,65,61
montagehal,0.8732715845108032,True,40,65,61
hut,1.4414324760437012,True,40,65,61
appartement,1.3977515697479248,True,40,65,61
plantenkas,1.3795911073684692,True,40,65,61
bus,0.3688361942768097,True,40,65,61
woning,0.7919291853904724,True,40,65,61
tram,1.0417824983596802,True,40,65,61
bioscoop,1.887941598892212,True,40,65,61
gieterij,1.7516496181488037,True,40,65,61
hogeschool,2.441642999649048,True,40,65,61
cinema,0.44309234619140625,True,40,65,61
filmhuis,2.7208759784698486,True,40,65,61
theater,1.5770601034164429,True,40,65,61
winkel,1.0960631370544434,True,40,65,61
campus,0.8030630350112915,True,50,65,61
pand,0.8659756779670715,True,50,65,61
serre,1.9374860525131226,True,50,65,61
supermarkt,1.2776325941085815,True,50,65,61
metro,1.9978163242340088,True,50,65,61
fabriek,1.0255215167999268,True,50,65,61
trein,1.534361720085144,True,50,65,61
camper,1.3392305374145508,True,50,65,61
huis,0.6037464737892151,True,50,65,61
firma,1.1841866970062256,True,50,65,61
montagehal,0.9069625735282898,True,50,65,61
hut,0.6376502513885498,True,50,65,61
appartement,2.155773162841797,True,50,65,61
plantenkas,1.7599271535873413,True,50,65,61
bus,1.2852853536605835,True,50,65,61
woning,0.8339298367500305,True,50,65,61
tram,0.7551144957542419,True,50,65,61
bioscoop,0.8340983986854553,True,50,65,61
gieterij,1.27351713180542,True,50,65,61
hogeschool,1.8215457201004028,True,50,65,61
cinema,1.3067004680633545,True,50,65,61
filmhuis,1.7977157831192017,True,50,65,61
theater,0.9435946941375732,True,50,65,61
winkel,1.329007863998413,True,50,65,61
universiteit,0.6528398990631104,True,23,65,63
firma,1.1771600246429443,True,23,65,63
basiliek,2.100752115249634,True,23,65,63
trein,0.4116502106189728,True,23,65,63
warenhuis,0.8064462542533875,True,23,65,63
supermarkt,1.5021952390670776,True,23,65,63
theater,1.0890161991119385,True,23,65,63
gieterij,1.860701084136963,True,23,65,63
fabriek,1.2361687421798706,True,23,65,63
tram,0.8974415063858032,True,23,65,63
tent,1.1191083192825317,True,23,65,63
winkel,0.938551127910614,True,23,65,63
bioscoop,0.45286720991134644,True,23,65,63
camper,1.1059818267822266,True,23,65,63
gehucht,2.238734483718872,True,23,65,63
cinema,1.3387967348098755,True,23,65,63
boetiek,1.0426661968231201,True,23,65,63
hogeschool,2.0710947513580322,True,23,65,63
stadje,1.736115574836731,True,23,65,63
filmhuis,1.647645115852356,True,23,65,63
hut,1.8333244323730469,True,23,65,63
montagehal,1.331931471824646,True,23,65,63
sacristie,1.0900062322616577,True,23,65,63
caravan,0.9596942067146301,True,23,65,63
universiteit,0.655343770980835,True,40,65,63
firma,0.7450977563858032,True,40,65,63
basiliek,0.9036710858345032,True,40,65,63
trein,1.7272509336471558,True,40,65,63
warenhuis,1.8217839002609253,True,40,65,63
supermarkt,1.5162049531936646,True,40,65,63
theater,1.0662850141525269,True,40,65,63
gieterij,1.9636726379394531,True,40,65,63
fabriek,0.6829442977905273,True,40,65,63
tram,1.0426051616668701,True,40,65,63
tent,1.9980533123016357,True,40,65,63
winkel,1.5163021087646484,True,40,65,63
bioscoop,0.7881864905357361,True,40,65,63
camper,1.6595683097839355,True,40,65,63
gehucht,1.3272907733917236,True,40,65,63
cinema,1.0855093002319336,True,40,65,63
boetiek,1.1819654703140259,True,40,65,63
hogeschool,1.8149746656417847,True,40,65,63
stadje,1.2932038307189941,True,40,65,63
filmhuis,2.207631826400757,True,40,65,63
hut,0.4694194197654724,True,40,65,63
montagehal,1.5230145454406738,True,40,65,63
sacristie,2.0345611572265625,True,40,65,63
caravan,1.2993184328079224,True,40,65,63
universiteit,0.7291808724403381,True,50,65,63
firma,0.988476037979126,True,50,65,63
basiliek,2.0976524353027344,True,50,65,63
trein,1.335424780845642,True,50,65,63
warenhuis,1.870774269104004,True,50,65,63
supermarkt,1.1905133724212646,True,50,65,63
theater,1.4323322772979736,True,50,65,63
gieterij,1.0941486358642578,True,50,65,63
fabriek,0.8751076459884644,True,50,65,63
tram,0.8202875256538391,True,50,65,63
tent,0.8541293144226074,True,50,65,63
winkel,0.6669919490814209,True,50,65,63
bioscoop,1.3923444747924805,True,50,65,63
camper,1.3690638542175293,True,50,65,63
gehucht,1.5364845991134644,True,50,65,63
cinema,0.9517108201980591,True,50,65,63
boetiek,0.8765703439712524,True,50,65,63
hogeschool,0.800197184085846,True,50,65,63
stadje,1.3852068185806274,True,50,65,63
filmhuis,1.8434028625488281,True,50,65,63
hut,1.1724134683609009,True,50,65,63
montagehal,1.0082292556762695,True,50,65,63
sacristie,1.459190845489502,True,50,65,63
caravan,1.2134265899658203,True,50,65,63
gieterij,1.0892084836959839,True,23,65,65
