Word,ACT_R_activation,Location_fan,List
appartement,125.0281693117322,True,71
universiteit,133.3310206694767,True,71
boetiek,127.47908458884864,True,71
tempel,120.01726523048971,True,71
winkel,127.24343771271987,True,71
cinema,127.39022054472203,True,71
kiepwagen,129.41154437717353,True,71
faculteit,131.83944659751498,True,71
filmhuis,133.6317427850497,True,71
theater,120.96441795187891,True,71
heiligdom,125.56876195192818,True,71
truck,129.75011713775478,True,73
bulldozer,132.143893835273,True,73
montagehal,121.68596385357544,True,73
filmhuis,134.41996672355714,True,73
graafmachine,124.38557104703602,True,73
faculteit,128.37397394600404,True,73
hogeschool,132.42866291791879,True,73
bioscoop,119.22869136244748,True,73
terras,125.36662032082411,True,73
warenhuis,129.4270212269938,True,73
theater,120.38589624798476,True,73
kapel,126.21352520971023,True,73
cinema,126.90307670447902,True,73
park,125.51696931735941,True,73
duinen,134.90934521146525,True,73
universiteit,128.98900760903126,True,73
gieterij,126.34263009294196,True,73
kiepwagen,131.25249333720726,True,73
tuin,121.42000567616842,True,73
winkel,125.42796395106515,True,73
basiliek,120.60317467984657,True,73
campus,127.01321049888949,True,73
serre,123.76082176154915,True,73
plantenkas,123.86997886481475,True,73
bus,127.25921589632723,True,75
plantenkas,125.43177434372468,True,75
heiligdom,121.93225473178822,True,75
cinema,126.8665978519159,True,75
greppel,128.94714672582944,True,75
trein,127.33465918530408,True,75
afgrond,130.57037001628805,True,75
tempel,120.3002500447417,True,75
terras,121.27728361988558,True,75
firma,137.56652706063065,True,75
gieterij,134.4183808718551,True,75
faculteit,133.2422133275586,True,75
plaatsje,124.7097204311075,True,75
stadje,119.28327558775459,True,75
hogeschool,136.9370324646381,True,75
serre,124.98407647199326,True,75
moskee,123.93613995459003,True,75
tuin,123.29860740268869,True,75
theater,120.28557563205662,True,75
filmhuis,131.56195257555342,True,75
gehucht,124.57746785318301,True,75
dorp,116.35639954740225,True,75
bioscoop,119.75948253615984,True,75
synagoge,121.30972777962673,True,75
woning,123.89327284902458,True,77
graafmachine,126.0101033707409,True,77
basiliek,120.88882378358859,True,77
kapel,123.49641270499211,True,77
dorp,116.49280074833248,True,77
plaatsje,126.72132679449537,True,77
appartement,124.21271638523234,True,77
stadje,121.51269261188652,True,77
winkel,127.75610561026194,True,77
bulldozer,134.0724386535528,True,77
sacristie,126.93519309586584,True,77
crypte,127.61745911697066,True,77
universiteit,128.23111251236816,True,77
truck,127.59109908912832,True,77
hogeschool,135.2860742990123,True,77
faculteit,130.00450373178717,True,77
tent,123.05664542528858,True,77
gehucht,126.29181610499806,True,77
metro,133.1625359306201,True,77
hut,124.2657703874872,True,77
campus,128.85015172077436,True,77
kiepwagen,131.8340280009026,True,77
warenhuis,130.66523636641418,True,77
tram,124.23412467802406,True,77
theater,121.50730008144875,True,79
bus,121.61267037667307,True,79
tent,124.30692885315212,True,79
crypte,124.78913051316883,True,79
kapel,121.78234840342826,True,79
filmhuis,132.7677493101671,True,79
trein,122.38877019544337,True,79
tram,122.74513739972741,True,79
greppel,129.00612716573457,True,79
cinema,126.02862650370432,True,79
universiteit,128.0717586593205,True,79
metro,128.72756502445526,True,79
woning,131.48168261243114,True,79
camper,138.70712751136514,True,79
basiliek,118.32506155511506,True,79
gehucht,130.3140263026891,True,79
campus,128.9565883793323,True,79
faculteit,127.55676331068736,True,79
hogeschool,129.2443347153154,True,79
appartement,124.46305062877316,True,79
sacristie,124.69475021763017,True,79
afgrond,132.45430557220644,True,79
bioscoop,119.15634140417048,True,79
stadje,124.98661698606769,True,79
appartement,122.37289475265804,True,81
stadje,120.2636451975335,True,81
fabriek,126.5465850703232,True,81
cinema,134.17675882500333,True,81
camper,136.36829335326559,True,81
campus,127.9416060028916,True,81
tent,123.07772478146109,True,81
huis,115.79986134945999,True,81
pand,120.05887009048625,True,81
dorp,115.43533146023118,True,81
woning,126.3084350639763,True,81
bus,119.86817050445526,True,81
greppel,125.98964056892198,True,81
faculteit,131.79395115885575,True,81
theater,126.61513514226384,True,81
trein,121.01980437583514,True,81
ravijn,129.52615346500218,True,81
metro,129.5821410905006,True,81
plaatsje,124.40287207144881,True,81
gehucht,122.28552824535205,True,81
universiteit,128.08371032114567,True,81
gieterij,133.59666635105208,True,81
tram,120.15308842959082,True,81
hogeschool,134.6787188143976,True,81
gehucht,123.96217156024494,True,83
truck,130.88888277029068,True,83
tuin,120.96899114185813,True,83
bus,122.14203134653908,True,83
serre,125.20479007966854,True,83
plaatsje,124.32181064357663,True,83
stadje,118.77670422434657,True,83
tempel,121.37628794056062,True,83
heiligdom,124.0785202184142,True,83
terras,122.46707989484105,True,83
campus,128.31217873191306,True,83
filmhuis,136.1543259782838,True,83
metro,132.1813811058243,True,83
theater,122.93892499424759,True,83
dorp,114.83067764204243,True,83
graafmachine,128.81448968815673,True,83
synagoge,122.43519868088651,True,83
plantenkas,125.82637322084969,True,83
moskee,125.16851635425803,True,83
montagehal,121.68249901716065,True,83
universiteit,135.30394830853342,True,83
trein,122.27849933735368,True,83
tram,123.59927584612208,True,83
fabriek,125.58065617462573,True,83
faculteit,126.57020900866709,True,85
montagehal,121.38803754129742,True,85
fabriek,121.65894992091548,True,85
bioscoop,119.7850920510049,True,85
plantenkas,123.09749393388392,True,85
serre,122.0364646544274,True,85
basiliek,118.94097734245706,True,85
terras,126.05012987471245,True,85
universiteit,126.80605921125043,True,85
hogeschool,130.32808925666026,True,85
gieterij,123.81321460935364,True,85
firma,131.89724375005497,True,85
campus,125.4894865096086,True,85
stadje,128.7916791594692,True,85
tuin,122.08064800355073,True,85
winkel,124.41479542351685,True,85
boetiek,125.2840425353938,True,85
dorp,124.87451815986344,True,85
filmhuis,135.865146549081,True,85
graafmachine,129.6216750981404,True,85
crypte,125.81374109664824,True,85
kiepwagen,138.07456948561716,True,85
cinema,127.0028343046603,True,85
theater,121.78418110154321,True,85
gieterij,133.71946270451812,True,87
bioscoop,119.49274009792407,True,87
theater,119.71345154426967,True,87
gehucht,126.22731535015048,True,87
stadje,121.0505556611988,True,87
hogeschool,136.22985583902187,True,87
plaatsje,125.91556408792543,True,87
trein,119.87684920844615,True,87
boetiek,125.78000130498485,True,87
supermarkt,127.74768517713014,True,87
cinema,131.55314092637965,True,87
tent,121.8988416639589,True,87
hut,123.76339244945594,True,87
winkel,129.85535823710097,True,87
dorp,118.24598803210174,True,87
kiepwagen,133.286917746271,True,87
filmhuis,132.11234991399635,True,87
warenhuis,123.20155881761953,True,87
montagehal,123.5790997968682,True,87
tram,119.61882334557725,True,87
graafmachine,129.63010371319777,True,87
bus,120.33163651514806,True,87
metro,129.30565530048952,True,87
universiteit,131.95740735595,True,87
kapel,125.4767828611324,True,89
firma,131.6982834617175,True,89
warenhuis,125.83791301071332,True,89
plantenkas,124.29866801606525,True,89
winkel,122.3407781465577,True,89
kiepwagen,133.8533562747044,True,89
tuin,121.58095444518656,True,89
universiteit,129.57830919869164,True,89
truck,130.32279703082693,True,89
supermarkt,128.23171778506688,True,89
plaatsje,131.95701603293867,True,89
bioscoop,121.88318840004497,True,89
boetiek,122.48586829562066,True,89
basiliek,121.94409786800524,True,89
bulldozer,132.06638643668325,True,89
faculteit,128.86225861315725,True,89
cinema,130.45292228933565,True,89
campus,126.72016501272815,True,89
stadje,127.31237723064352,True,89
graafmachine,126.6332771600795,True,89
fabriek,124.06504696500174,True,89
serre,121.44260599630609,True,89
hogeschool,133.03068612996688,True,89
terras,124.95668683909102,True,89
bulldozer,134.78250582234114,True,91
plaatsje,131.20434669624396,True,91
dorp,123.21582429445581,True,91
kapel,121.33485032192148,True,91
greppel,128.84287991244733,True,91
bioscoop,117.21528943701705,True,91
hogeschool,128.07658509883296,True,91
montagehal,119.65687096206666,True,91
cinema,125.56340387375141,True,91
universiteit,127.35022138749537,True,91
basiliek,118.62868572791471,True,91
afgrond,129.93185566396562,True,91
tram,120.9630983128201,True,91
fabriek,126.89084462090405,True,91
campus,128.01000143880378,True,91
bus,122.88002092500216,True,91
kiepwagen,134.59265017385613,True,91
sacristie,126.28990684247017,True,91
crypte,125.81217316716253,True,91
theater,120.72150551242291,True,91
trein,121.81912985317605,True,91
metro,128.02915246071785,True,91
filmhuis,134.17476768765312,True,91
faculteit,126.14242068021638,True,91
cinema,123.8487265891591,True,93
terras,124.17173977813594,True,93
afgrond,132.22201100684384,True,93
straaljager,135.95352847077177,True,93
bioscoop,118.54026996509138,True,93
luchtballon,124.14489886545627,True,93
hogeschool,131.80867783950129,True,93
plantenkas,127.05493661236326,True,93
supermarkt,132.2015626346438,True,93
faculteit,129.37649886158795,True,93
serre,127.63626095052616,True,93
warenhuis,126.95129576050974,True,93
tuin,121.23350774033602,True,93
theater,118.29509635747142,True,93
tram,127.59790361983602,True,93
universiteit,128.71725756500126,True,93
trein,124.31849844141621,True,93
heiligdom,122.96385912133377,True,93
filmhuis,131.69928594702625,True,93
moskee,124.86644414565072,True,93
ravijn,131.29840390516057,True,93
synagoge,124.65994747770256,True,93
campus,127.74730947144468,True,93
tempel,119.1621968451548,True,93
tempel,120.71079812772827,True,95
fabriek,125.77336379846774,True,95
serre,123.50952943470905,True,95
campus,127.88324722012062,True,95
moskee,123.53500919912744,True,95
heiligdom,122.08769013616977,True,95
stadje,120.81249703134729,True,95
bioscoop,121.20382973521916,True,95
plantenkas,123.66219458746221,True,95
caravan,128.53568168248356,True,95
synagoge,119.92170967227563,True,95
dorp,116.9944749219224,True,95
bus,125.45370838440947,True,95
theater,121.64507276243032,True,95
plaatsje,127.13631523979632,True,95
cinema,127.38865705078773,True,95
trein,126.22909366320638,True,95
hogeschool,139.80293468615662,True,95
filmhuis,133.23329330851885,True,95
terras,122.96178966889906,True,95
camper,133.56565425762093,True,95
gieterij,131.69860773825516,True,95
gehucht,125.08939194237627,True,95
tuin,119.29838997920348,True,95
bulldozer,132.34430966246006,True,97
woning,127.2977876090303,True,97
huis,119.10440137298662,True,97
theater,122.62606618255613,True,97
supermarkt,130.20497697083724,True,97
truck,128.8085955515354,True,97
bioscoop,119.65342070829236,True,97
hogeschool,130.84770305063176,True,97
cinema,128.71804388205064,True,97
filmhuis,133.12588710596285,True,97
faculteit,127.85703472815753,True,97
warenhuis,125.52023619077639,True,97
universiteit,128.8765096962669,True,97
kiepwagen,134.0384287032849,True,97
crypte,131.5733980892597,True,97
campus,127.45581410288764,True,97
graafmachine,127.0428115687106,True,97
plaatsje,130.72883795384212,True,97
boetiek,124.00187946424222,True,97
gehucht,130.3420490296556,True,97
firma,133.84565432313335,True,97
sacristie,128.93174790033663,True,97
winkel,124.90534759609648,True,97
montagehal,122.56429180873477,True,97
cinema,126.2709473597002,True,99
filmhuis,135.72172285767638,True,99
tempel,122.13246153324852,True,99
boetiek,123.8223422333775,True,99
warenhuis,123.34452688603643,True,99
trein,125.2269163115561,True,99
campus,126.41574445321895,True,99
supermarkt,128.72601653787245,True,99
gieterij,125.8751325074242,True,99
winkel,123.85514732617362,True,99
serre,124.65032969309156,True,99
firma,133.01188288520726,True,99
montagehal,120.73364043338788,True,99
truck,127.92657465460367,True,99
theater,121.37446693684976,True,99
kiepwagen,130.84924636741405,True,99
moskee,129.01524082616046,True,99
bioscoop,120.70882176608895,True,99
graafmachine,124.90599129420765,True,99
fabriek,121.8042184833746,True,99
bulldozer,131.04677332156666,True,99
metro,131.7995406761642,True,99
tuin,123.3842703482592,True,99
faculteit,132.5207882288567,True,99
internist,121.39100703486922,False,2
missionaris,124.6144180149028,False,2
kluizenaar,114.26002739975684,False,2
dokter,120.92864472447712,False,2
kloosterling,122.9677764927925,False,2
stroper,116.63648234131735,False,2
slager,116.97019734468466,False,2
kapitein,123.99564279854116,False,2
acrobaat,126.44768145976299,False,2
soldaat,124.09413888887146,False,2
kolonel,125.14761743385681,False,2
chirurg,121.00805236023439,False,2
bakker,124.5733710107396,False,2
klant,134.47557237649204,False,2
groenteboer,125.93314473708759,False,2
verkoper,128.09639086123863,False,2
loodgieter,125.21876055174432,False,2
jager,125.01799699550014,False,2
admiraal,123.60168151491449,False,2
monteur,129.59670638321722,False,2
goochelaar,121.66880586980524,False,2
monnik,122.27634381795865,False,2
neuroloog,121.063357205425,False,2
kruidenier,124.19062666163727,False,2
procureur,118.8487281739505,False,4
elektricien,120.76734618071782,False,4
kloosterling,121.40111594849026,False,4
denker,118.74825774931655,False,4
illustrator,125.84868095143688,False,4
stroper,120.73695630480358,False,4
internist,119.67309679079916,False,4
loodgieter,123.52991483269864,False,4
jager,128.3908251944388,False,4
schilder,114.88087671896945,False,4
kunstenaar,126.06474264337078,False,4
monteur,131.5954744175298,False,4
missionaris,123.55757602749186,False,4
installateur,133.83963162877532,False,4
admiraal,126.41856293993341,False,4
advocaat,117.79437089428646,False,4
kolonel,126.174989746463,False,4
notaris,122.76380100192786,False,4
kluizenaar,116.64284986616875,False,4
wetenschapper,122.43205689989642,False,4
raadsman,126.0068741968299,False,4
graficus,118.47754096821873,False,4
dokter,121.16556832748344,False,4
monnik,122.21052306001121,False,4
notaris,125.52607465614993,False,6
loodgieter,122.15742135018579,False,6
soldaat,131.1896615836822,False,6
kapitein,128.60702057151354,False,6
onderzoeker,122.34182507318407,False,6
elektricien,118.36261399854843,False,6
zanger,120.77258185258106,False,6
jager,129.35424635655028,False,6
deejay,123.18848648594684,False,6
kelner,118.46020505761452,False,6
procureur,121.4987768871872,False,6
internist,117.08859353924171,False,6
chirurg,117.91979310389648,False,6
installateur,131.35803251868808,False,6
dokter,121.938236621694,False,6
artiest,124.83857948902134,False,6
visser,124.11274538747016,False,6
muzikant,120.86056069145764,False,6
ober,120.61046681976954,False,6
barman,117.85604358834792,False,6
monteur,124.73253699225161,False,6
neuroloog,119.51106471808893,False,6
wetenschapper,118.51594801846913,False,6
serveerster,119.41571650264194,False,6
kapitein,127.89693420751642,False,8
goochelaar,119.74778314623507,False,8
clown,128.23777292257157,False,8
bakker,125.70638902632203,False,8
slager,117.85154170156994,False,8
monteur,131.92085171522234,False,8
dronkaard,118.22685525180907,False,8
illustrator,123.9734768244626,False,8
kloosterling,121.1132059328699,False,8
graficus,117.58948537121509,False,8
missionaris,124.09199894809197,False,8
dokter,122.53497066789602,False,8
landloper,120.46913000369796,False,8
chirurg,120.74096688157164,False,8
schilder,115.95443086161939,False,8
kruidenier,122.08171984339725,False,8
monnik,122.83712934971533,False,8
kluizenaar,113.18224221940093,False,8
kunstenaar,127.1317821049995,False,8
internist,121.80566755263344,False,8
installateur,138.5476704386001,False,8
neuroloog,120.45458235386374,False,8
groenteboer,129.15139703904828,False,8
admiraal,129.56296177703769,False,8
missionaris,127.82497017338454,False,10
landloper,120.7141948239834,False,10
professor,123.54861383783648,False,10
ober,121.382211254882,False,10
kelner,121.02982356295487,False,10
installateur,132.16381709284198,False,10
kluizenaar,117.20249901680846,False,10
notaris,122.53525519323716,False,10
kloosterling,121.84694741213545,False,10
monnik,125.51813540600017,False,10
serveerster,119.24425606397475,False,10
elektricien,120.80271961042456,False,10
loodgieter,124.25636876829495,False,10
advocaat,118.88608247901756,False,10
dronkaard,118.076343164165,False,10
schrijver,120.34455043882583,False,10
barman,121.77451194105615,False,10
raadsman,127.33907897121034,False,10
procureur,120.234589789598,False,10
monteur,129.89244696573073,False,10
klant,127.76198783087187,False,10
auteur,133.6369727737376,False,10
verkoper,122.06676139375847,False,10
onderzoeker,124.53311281973716,False,10
kolonel,124.63993458299284,False,12
barman,122.88024158373518,False,12
monnik,121.66749067015091,False,12
missionaris,123.4156806911713,False,12
graficus,117.52523467843807,False,12
soldaat,125.19051209904363,False,12
serveerster,123.39549109779813,False,12
bakker,125.36774663200616,False,12
elektricien,119.99635918871145,False,12
advocaat,121.46214419438094,False,12
admiraal,124.69101043427906,False,12
kunstenaar,126.79000413587266,False,12
loodgieter,124.51342563659482,False,12
schilder,114.78737646389112,False,12
denker,119.23785682710738,False,12
kapitein,124.92355633827165,False,12
kloosterling,119.48183953336358,False,12
kluizenaar,114.56653509955758,False,12
monteur,130.1772403542586,False,12
illustrator,124.06213918759249,False,12
raadsman,130.23025173405676,False,12
wetenschapper,122.95531701777587,False,12
installateur,136.51501500245143,False,12
groenteboer,129.4921128341094,False,12
soldaat,122.88876275365227,False,14
monnik,120.08368270894148,False,14
kloosterling,123.41687809492981,False,14
journalist,118.35558771005462,False,14
kelner,124.39513237860193,False,14
clown,133.16822630305145,False,14
vertaler,118.45898181380097,False,14
admiraal,126.32898886310586,False,14
installateur,138.92625846570573,False,14
schrijver,118.2405186804574,False,14
dokter,121.70960104103506,False,14
notaris,124.14568787142458,False,14
procureur,121.43945639479068,False,14
kapitein,125.25237254848408,False,14
kolonel,123.11066868104614,False,14
kluizenaar,114.62723515020924,False,14
chirurg,117.54231632005424,False,14
internist,119.30752035737767,False,14
serveerster,122.61715809294046,False,14
elektricien,124.40616652879663,False,14
missionaris,121.37307987788097,False,14
neuroloog,117.02829580539174,False,14
acrobaat,128.7356629600359,False,14
auteur,131.7004047651622,False,14
kruidenier,125.34417896695636,False,16
raadsman,126.48075861181721,False,16
muzikant,122.26131830968363,False,16
artiest,127.05649687133285,False,16
installateur,132.3706869266135,False,16
slager,118.68813160817157,False,16
kolonel,129.18153176931742,False,16
zanger,123.4698393831193,False,16
stroper,118.81003321910813,False,16
bakker,123.60051079269908,False,16
loodgieter,124.81572832960414,False,16
admiraal,124.09132188524272,False,16
monteur,125.48250705225973,False,16
consument,138.13103404079067,False,16
jager,127.90708076088835,False,16
soldaat,127.98337293485692,False,16
missionaris,127.99131660735524,False,16
groenteboer,124.40768552776468,False,16
kloosterling,125.5331245654174,False,16
klant,128.52534387496442,False,16
kapitein,123.8876522532549,False,16
notaris,122.8543368875237,False,16
deejay,124.90929038684256,False,16
elektricien,123.51058022602149,False,16
ober,120.8450209720593,False,18
kluizenaar,119.50813429823151,False,18
barman,123.08058752787014,False,18
kolonel,125.69834116453285,False,18
journalist,122.06313127630577,False,18
serveerster,118.59840939696554,False,18
admiraal,125.97165156686007,False,18
kapitein,123.65229678103229,False,18
loodgieter,123.07071085761466,False,18
schrijver,123.41847168864093,False,18
monteur,127.44925952809979,False,18
verkoper,122.64894174972991,False,18
soldaat,126.93356651236287,False,18
onderzoeker,123.75641967276977,False,18
professor,122.66443801387362,False,18
missionaris,129.07868113540502,False,18
elektricien,119.67647095652,False,18
chirurg,116.71769438948844,False,18
winkelier,130.85848987857494,False,18
internist,117.93013914181175,False,18
installateur,132.290476670238,False,18
neuroloog,118.30919460123589,False,18
dokter,120.9061264787131,False,18
kelner,120.07099531277844,False,18
internist,115.5594193738734,False,20
kelner,122.61432724401641,False,20
kolonel,126.17241060583753,False,20
monnik,126.07051514310962,False,20
groenteboer,124.92959552730507,False,20
installateur,134.15000050412567,False,20
schutter,129.10452929507386,False,20
notaris,119.88716874052508,False,20
elektricien,121.84262268839913,False,20
monteur,131.7236387345877,False,20
kloosterling,122.46637691745079,False,20
kluizenaar,117.7766969062975,False,20
ober,124.84595305361205,False,20
loodgieter,125.31449502773123,False,20
advocaat,113.45244620858622,False,20
neuroloog,117.73417109535757,False,20
stroper,119.4377135938942,False,20
chirurg,116.19489764194785,False,20
raadsman,126.90065992427058,False,20
procureur,117.47672895213248,False,20
dokter,119.43575237353481,False,20
missionaris,126.39845045332888,False,20
admiraal,126.46122966315195,False,20
bakker,126.38874904790973,False,20
kluizenaar,117.19892512269064,False,22
wetenschapper,120.95633134011484,False,22
missionaris,126.12579153212698,False,22
raadsman,127.95787027550543,False,22
advocaat,116.89414631215166,False,22
dokter,119.69033610646966,False,22
soldaat,127.2192668845958,False,22
notaris,122.80498840054265,False,22
chirurg,114.69204475773594,False,22
neuroloog,117.38385265273673,False,22
kloosterling,123.8773528025029,False,22
loodgieter,123.46731496160805,False,22
elektricien,118.13271075570515,False,22
kunstenaar,127.57276983114885,False,22
illustrator,128.51369300466882,False,22
internist,115.98295949219569,False,22
barman,125.70394989714408,False,22
installateur,132.43331198210225,False,22
procureur,118.4460839888317,False,22
professor,123.01947802695337,False,22
admiraal,129.51059141859935,False,22
monteur,129.81639569488064,False,22
serveerster,124.0410135201925,False,22
monnik,123.06070115124572,False,22
verkoper,125.1331019576578,False,24
raadsman,127.52911918990232,False,24
kruidenier,125.32159637355882,False,24
neuroloog,121.675326302115,False,24
internist,120.0601326779227,False,24
soldaat,126.94139459977232,False,24
bakker,127.02895886088383,False,24
kluizenaar,115.48717113936547,False,24
notaris,120.42222151170553,False,24
kloosterling,118.86906327843268,False,24
slager,119.05666189232748,False,24
kolonel,124.16339198768847,False,24
klant,130.8223178657969,False,24
admiraal,125.14281047159719,False,24
loodgieter,124.074196408884,False,24
missionaris,123.99051740732044,False,24
vertaler,120.14312079494529,False,24
schrijver,121.30057358363634,False,24
kapitein,125.63175130186266,False,24
installateur,133.32875041984377,False,24
elektricien,122.61012434672143,False,24
monnik,123.74412601002184,False,24
groenteboer,124.87462748427644,False,24
monteur,128.79473441364664,False,24
procureur,123.17336578027151,False,26
deejay,119.05956041266737,False,26
klant,130.31147538934772,False,26
artiest,124.43462949670044,False,26
missionaris,132.80042543392702,False,26
zanger,121.68877779435557,False,26
ober,116.93349692987738,False,26
kruidenier,120.8776510190304,False,26
monteur,125.71681988276578,False,26
clown,124.08947544457075,False,26
bakker,124.55754832255813,False,26
groenteboer,126.88866318176055,False,26
monnik,134.6901141619283,False,26
verkoper,123.7023105485979,False,26
slager,117.52106957942723,False,26
notaris,125.76752011770762,False,26
elektricien,119.86564983287265,False,26
barman,113.13999866758313,False,26
installateur,131.63874641001817,False,26
loodgieter,122.12186017303705,False,26
muzikant,119.93288147607694,False,26
dompteur,122.49634945430549,False,26
serveerster,118.76459286655157,False,26
kelner,116.49629305706614,False,26
auteur,134.4917236386735,False,28
kelner,119.77464384350807,False,28
acrobaat,119.4346586428799,False,28
vertaler,121.62244486831013,False,28
elektricien,120.23568772516381,False,28
kunstenaar,124.7818652342614,False,28
monnik,127.07678937684557,False,28
installateur,136.9933319436215,False,28
wetenschapper,119.6786361910579,False,28
illustrator,123.45007575205439,False,28
slager,118.55859668509626,False,28
clown,122.01078497402739,False,28
bakker,124.59201144295065,False,28
loodgieter,120.94356565954789,False,28
ober,119.96944784112415,False,28
monteur,129.79197692399535,False,28
goochelaar,118.79238021300921,False,28
serveerster,120.63352667999484,False,28
kluizenaar,120.1586817343227,False,28
barman,115.51078701610966,False,28
professor,125.06088705042816,False,28
dompteur,119.59249024034472,False,28
groenteboer,129.77897445849536,False,28
kruidenier,118.28155458924323,False,28
notaris,118.0793460838754,False,30
dokter,121.31828660288859,False,30
kapitein,127.59841855908638,False,30
graficus,121.70889103918468,False,30
bakker,124.6895384865765,False,30
neuroloog,119.20336510219396,False,30
raadsman,126.34155612645168,False,30
loodgieter,125.62443744902122,False,30
admiraal,125.05064569477727,False,30
monteur,131.4468492744694,False,30
ober,118.20583919111637,False,30
groenteboer,124.75715589376291,False,30
slager,116.59486144688414,False,30
serveerster,118.66985570531403,False,30
kolonel,125.16564097473332,False,30
verkoper,124.49034740531461,False,30
chirurg,119.16206202837843,False,30
internist,117.14933009570667,False,30
soldaat,129.68332514019727,False,30
advocaat,113.43117762394444,False,30
schilder,120.27237213640825,False,30
procureur,117.05681610166471,False,30
klant,129.256646441232,False,30
kruidenier,123.29223751646477,False,30
kruidenier,122.95663509581637,False,32
kunstenaar,121.02622640890534,False,32
verkoper,125.66368166301173,False,32
procureur,119.55244477482505,False,32
illustrator,122.5409228982879,False,32
klant,131.01569066795955,False,32
kluizenaar,115.57663429513009,False,32
goochelaar,119.7576506254526,False,32
wetenschapper,120.51879980168634,False,32
schilder,114.67959054774364,False,32
graficus,117.7465667301783,False,32
missionaris,125.61806349622796,False,32
clown,126.86616913472147,False,32
slager,119.98244306945709,False,32
dompteur,121.43537601433555,False,32
advocaat,118.6360174046656,False,32
elektricien,122.18029651882757,False,32
denker,116.67524658379818,False,32
notaris,125.82624850358656,False,32
monnik,124.6518648866256,False,32
raadsman,130.0758224723913,False,32
acrobaat,122.07313912328254,False,32
kloosterling,120.23531605958001,False,32
monteur,133.95530897771164,False,32
professor,122.87853136705002,False,34
admiraal,127.59304830135022,False,34
raadsman,128.04882910296115,False,34
missionaris,130.49634238858414,False,34
installateur,131.28031608454452,False,34
neuroloog,117.31545158648017,False,34
groenteboer,124.59342442877556,False,34
dokter,120.01422815079705,False,34
barman,124.07238579784871,False,34
chirurg,116.48510328440675,False,34
elektricien,119.97618660899896,False,34
monnik,130.53494214564685,False,34
kruidenier,123.99306740971507,False,34
bakker,125.52324071009662,False,34
slager,117.58749040947275,False,34
monteur,129.58169570725028,False,34
notaris,120.02363050347543,False,34
onderzoeker,123.56783567353833,False,34
procureur,118.27604609372824,False,34
loodgieter,123.66655159018701,False,34
advocaat,114.86383091432565,False,34
kapitein,129.1619948524296,False,34
serveerster,122.01138645007703,False,34
internist,114.96048135839884,False,34
kloosterling,121.73766667473186,False,36
neuroloog,122.97220665622343,False,36
ober,124.33030116119966,False,36
clown,126.84000993700187,False,36
goochelaar,120.15165682056426,False,36
schilder,115.4328288944973,False,36
acrobaat,122.99297739719287,False,36
kelner,123.9039548934978,False,36
advocaat,117.85787124123638,False,36
admiraal,126.28321016084291,False,36
raadsman,128.99198468148504,False,36
illustrator,122.62874056350832,False,36
kunstenaar,124.16109305599352,False,36
kolonel,127.10031489888266,False,36
notaris,125.7498977119877,False,36
procureur,117.92720593463747,False,36
dompteur,122.58535098078072,False,36
missionaris,124.38056687841876,False,36
dokter,123.53018716485509,False,36
monteur,134.26786327444046,False,36
graficus,116.5684701189137,False,36
monnik,123.42203784374618,False,36
kluizenaar,115.27551536221969,False,36
elektricien,124.57093655438507,False,36
procureur,120.00584660438074,False,38
deejay,126.77271126743318,False,38
elektricien,119.16229927769851,False,38
notaris,120.9969837916436,False,38
kloosterling,122.41195794998205,False,38
monnik,126.88247029997109,False,38
advocaat,116.5207159243543,False,38
soldaat,128.86219381339217,False,38
neuroloog,122.01903531365485,False,38
groenteboer,126.5886770620874,False,38
installateur,131.88932645748417,False,38
chirurg,120.29758537179848,False,38
zanger,123.42523136273493,False,38
missionaris,126.60127087009437,False,38
raadsman,125.36309339261787,False,38
loodgieter,124.5275939906501,False,38
verkoper,124.40378527566006,False,38
muzikant,119.55469902453669,False,38
admiraal,129.7252958642168,False,38
consument,141.54150769858958,False,38
monteur,126.96376816691222,False,38
artiest,127.07037422888264,False,38
kluizenaar,118.10291284408734,False,38
kruidenier,125.98925684135489,False,38
deejay,123.34954272758603,False,40
goochelaar,120.91208578324066,False,40
serveerster,121.33653600344564,False,40
notaris,122.6539131063425,False,40
groenteboer,124.32745899079181,False,40
artiest,125.50529933674527,False,40
kluizenaar,121.49579145048389,False,40
bakker,124.74741329616899,False,40
slager,115.37336808782533,False,40
kloosterling,124.63462456767856,False,40
acrobaat,122.81494650876616,False,40
dompteur,121.28822153256147,False,40
advocaat,117.70029096328093,False,40
auteur,134.71384954913165,False,40
procureur,119.43622198295607,False,40
monteur,130.49835786320983,False,40
kruidenier,118.08306577243573,False,40
ober,119.50612562756783,False,40
raadsman,130.01861439645182,False,40
installateur,134.64886426683694,False,40
schrijver,122.63904571423305,False,40
elektricien,122.23672929488019,False,40
loodgieter,123.32577213253215,False,40
clown,124.72420730701796,False,40
loodgieter,122.9057828329747,False,42
installateur,135.4006288241927,False,42
kloosterling,123.94620703442544,False,42
elektricien,119.2065371865024,False,42
muzikant,122.22472320476757,False,42
soldaat,123.93222233037791,False,42
artiest,129.3600893470135,False,42
jager,129.46090880108056,False,42
kunstenaar,127.07818866004635,False,42
admiraal,126.70910273165971,False,42
kluizenaar,114.37984698944669,False,42
missionaris,123.39591674773563,False,42
barman,123.28514253669164,False,42
monnik,121.75963792262183,False,42
