Word,Dot_product,Location_fan,Model_seed,n_epochs,List
boetiek,1.16887831687927,True,40,65,85
dorp,1.27016055583954,True,40,65,85
filmhuis,1.75195050239563,True,40,65,85
graafmachine,2.30968928337097,True,40,65,85
kiepwagen,1.65813171863556,True,40,65,85
cinema,1.95903122425079,True,40,65,85
theater,1.12750053405762,True,40,65,85
faculteit,0.524820983409882,True,50,65,85
montagehal,1.01620125770569,True,50,65,85
fabriek,1.20530688762665,True,50,65,85
bioscoop,0.771602153778076,True,50,65,85
plantenkas,1.04261565208435,True,50,65,85
serre,1.36876606941223,True,50,65,85
basiliek,2.03467011451721,True,50,65,85
terras,0.972043395042419,True,50,65,85
universiteit,0.786699593067169,True,50,65,85
hogeschool,1.29376888275146,True,50,65,85
gieterij,0.898202896118164,True,50,65,85
campus,2.03011155128479,True,50,65,85
stadje,1.97400057315826,True,50,65,85
tuin,0.563826739788055,True,50,65,85
winkel,0.828287959098816,True,50,65,85
boetiek,0.882306635379791,True,50,65,85
dorp,1.07749032974243,True,50,65,85
filmhuis,1.49488651752472,True,50,65,85
graafmachine,1.66745328903198,True,50,65,85
crypte,1.34340214729309,True,50,65,85
kiepwagen,1.71547591686249,True,50,65,85
cinema,1.24689698219299,True,50,65,85
theater,1.29847228527069,True,50,65,85
gieterij,1.41043615341187,True,23,65,87
bioscoop,0.769299387931824,True,23,65,87
theater,1.08831524848938,True,23,65,87
gehucht,0.85417628288269,True,23,65,87
stadje,0.540124356746674,True,23,65,87
hogeschool,1.22040832042694,True,23,65,87
plaatsje,0.529087543487549,True,23,65,87
trein,0.686461746692658,True,23,65,87
boetiek,1.86679685115814,True,23,65,87
supermarkt,0.784296333789825,True,23,65,87
cinema,1.57760000228882,True,23,65,87
tent,1.09279549121857,True,23,65,87
hut,1.00038754940033,True,23,65,87
winkel,1.38917410373688,True,23,65,87
dorp,0.599914848804474,True,23,65,87
kiepwagen,1.54511511325836,True,23,65,87
filmhuis,1.1254745721817,True,23,65,87
warenhuis,2.11961889266968,True,23,65,87
montagehal,1.32274341583252,True,23,65,87
tram,1.4699512720108,True,23,65,87
graafmachine,1.73393499851227,True,23,65,87
bus,0.87411242723465,True,23,65,87
metro,1.07559585571289,True,23,65,87
universiteit,1.3678652048111,True,23,65,87
gieterij,1.03777813911438,True,40,65,87
bioscoop,0.809329509735107,True,40,65,87
theater,1.25292265415192,True,40,65,87
gehucht,1.59843170642853,True,40,65,87
stadje,2.08147954940796,True,40,65,87
hogeschool,1.73894143104553,True,40,65,87
plaatsje,0.316902726888657,True,40,65,87
trein,1.27228128910065,True,40,65,87
boetiek,0.836181282997131,True,40,65,87
supermarkt,0.677792370319367,True,40,65,87
cinema,2.10687971115112,True,40,65,87
tent,1.71955299377441,True,40,65,87
hut,0.9714475274086,True,40,65,87
winkel,1.63070297241211,True,40,65,87
dorp,0.316021054983139,True,40,65,87
kiepwagen,1.06843686103821,True,40,65,87
filmhuis,1.42234396934509,True,40,65,87
warenhuis,1.66268062591553,True,40,65,87
montagehal,1.17454361915588,True,40,65,87
tram,1.34706485271454,True,40,65,87
graafmachine,0.376336991786957,True,40,65,87
bus,1.37456870079041,True,40,65,87
metro,2.05316781997681,True,40,65,87
universiteit,0.970277011394501,True,40,65,87
gieterij,0.778850078582764,True,50,65,87
bioscoop,1.36290633678436,True,50,65,87
theater,1.31558835506439,True,50,65,87
gehucht,1.24813747406006,True,50,65,87
stadje,1.06526041030884,True,50,65,87
hogeschool,1.30105710029602,True,50,65,87
plaatsje,1.49613547325134,True,50,65,87
trein,0.836865484714508,True,50,65,87
boetiek,1.17569196224213,True,50,65,87
supermarkt,1.42362284660339,True,50,65,87
cinema,0.994445383548737,True,50,65,87
tent,0.793658375740051,True,50,65,87
hut,2.17437148094177,True,50,65,87
winkel,1.00971174240112,True,50,65,87
dorp,0.510570228099823,True,50,65,87
kiepwagen,0.938416838645935,True,50,65,87
warenhuis,0.970544934272766,True,50,65,87
montagehal,1.12202799320221,True,50,65,87
tram,1.17517328262329,True,50,65,87
graafmachine,1.31349658966064,True,50,65,87
bus,0.97701370716095,True,50,65,87
metro,1.1802886724472,True,50,65,87
universiteit,1.23929393291473,True,50,65,87
kapel,1.05933237075806,True,23,65,89
firma,1.28056740760803,True,23,65,89
warenhuis,2.08150672912598,True,23,65,89
plantenkas,0.297679603099823,True,23,65,89
winkel,0.742756128311157,True,23,65,89
kiepwagen,2.23358702659607,True,23,65,89
tuin,0.907412528991699,True,23,65,89
universiteit,1.39110469818115,True,23,65,89
truck,1.92711210250855,True,23,65,89
supermarkt,0.857713043689728,True,23,65,89
plaatsje,1.46336984634399,True,23,65,89
bioscoop,0.864270210266113,True,23,65,89
boetiek,0.625379800796509,True,23,65,89
basiliek,1.80170297622681,True,23,65,89
bulldozer,1.99743592739105,True,23,65,89
faculteit,1.51266372203827,True,23,65,89
cinema,1.02892327308655,True,23,65,89
campus,2.23265552520752,True,23,65,89
stadje,1.61561524868011,True,23,65,89
graafmachine,1.06637752056122,True,23,65,89
fabriek,1.46602702140808,True,23,65,89
serre,1.41622304916382,True,23,65,89
hogeschool,1.15952730178833,True,23,65,89
terras,1.13613033294678,True,23,65,89
kapel,0.61706155538559,True,40,65,89
firma,0.901289701461792,True,40,65,89
warenhuis,1.02976679801941,True,40,65,89
plantenkas,1.40573823451996,True,40,65,89
winkel,1.81583738327026,True,40,65,89
kiepwagen,1.51208293437958,True,40,65,89
tuin,0.979537069797516,True,40,65,89
universiteit,1.13293612003326,True,40,65,89
truck,0.562407195568085,True,40,65,89
supermarkt,1.17233777046204,True,40,65,89
plaatsje,1.26100075244904,True,40,65,89
bioscoop,1.29337048530579,True,40,65,89
boetiek,1.14583337306976,True,40,65,89
basiliek,2.02463436126709,True,40,65,89
bulldozer,0.975017786026001,True,40,65,89
faculteit,0.772402286529541,True,40,65,89
cinema,1.36630284786224,True,40,65,89
campus,1.52605903148651,True,40,65,89
stadje,1.07582020759583,True,40,65,89
graafmachine,2.00193619728088,True,40,65,89
fabriek,0.43562251329422,True,40,65,89
serre,1.53761672973633,True,40,65,89
hogeschool,1.85202658176422,True,40,65,89
terras,1.10207533836365,True,40,65,89
kapel,1.010502576828,True,50,65,89
firma,1.14452373981476,True,50,65,89
warenhuis,1.81068551540375,True,50,65,89
plantenkas,1.07481789588928,True,50,65,89
winkel,1.77503085136414,True,50,65,89
kiepwagen,0.98578292131424,True,50,65,89
tuin,1.46059226989746,True,50,65,89
universiteit,0.724606215953827,True,50,65,89
truck,0.937210857868195,True,50,65,89
supermarkt,1.43122124671936,True,50,65,89
plaatsje,1.23904347419739,True,50,65,89
bioscoop,0.45097079873085,True,50,65,89
boetiek,2.20745754241943,True,50,65,89
basiliek,2.14258646965027,True,50,65,89
bulldozer,1.3537929058075,True,50,65,89
faculteit,0.621536731719971,True,50,65,89
cinema,0.989670097827911,True,50,65,89
campus,1.14523780345917,True,50,65,89
stadje,1.35433101654053,True,50,65,89
graafmachine,1.66301274299622,True,50,65,89
fabriek,1.09550666809082,True,50,65,89
serre,1.34944474697113,True,50,65,89
hogeschool,0.975474894046783,True,50,65,89
terras,1.38136982917786,True,50,65,89
bulldozer,1.38096439838409,True,23,65,91
plaatsje,1.09497499465942,True,23,65,91
dorp,1.30441701412201,True,23,65,91
kapel,-0.151221141219139,True,23,65,91
greppel,0.717936873435974,True,23,65,91
bioscoop,1.43534302711487,True,23,65,91
hogeschool,0.979934930801392,True,23,65,91
montagehal,1.83689284324646,True,23,65,91
cinema,2.12068295478821,True,23,65,91
universiteit,0.53585946559906,True,23,65,91
basiliek,1.44304120540619,True,23,65,91
afgrond,1.10038650035858,True,23,65,91
tram,0.568273067474365,True,23,65,91
fabriek,1.17163574695587,True,23,65,91
campus,1.77859425544739,True,23,65,91
bus,0.75053596496582,True,23,65,91
kiepwagen,1.25990176200867,True,23,65,91
sacristie,2.07277798652649,True,23,65,91
crypte,1.66087365150452,True,23,65,91
theater,1.25776958465576,True,23,65,91
trein,1.14552891254425,True,23,65,91
metro,1.69169116020203,True,23,65,91
filmhuis,1.13870167732239,True,23,65,91
faculteit,0.867118775844574,True,23,65,91
bulldozer,0.916965961456299,True,40,65,91
plaatsje,1.19155621528625,True,40,65,91
dorp,1.17887771129608,True,40,65,91
kapel,0.369662880897522,True,40,65,91
greppel,2.06916642189026,True,40,65,91
bioscoop,0.805492997169495,True,40,65,91
hogeschool,1.38505244255066,True,40,65,91
montagehal,1.2703949213028,True,40,65,91
cinema,0.632133841514587,True,40,65,91
universiteit,0.917445659637451,True,40,65,91
basiliek,1.19744968414307,True,40,65,91
afgrond,1.62883067131042,True,40,65,91
tram,0.823192417621613,True,40,65,91
fabriek,1.78591585159302,True,40,65,91
campus,1.23384869098663,True,40,65,91
bus,0.419661521911621,True,40,65,91
kiepwagen,1.43245077133179,True,40,65,91
sacristie,1.39305329322815,True,40,65,91
crypte,0.787987530231476,True,40,65,91
theater,1.47786736488342,True,40,65,91
trein,0.355620324611664,True,40,65,91
metro,2.17138338088989,True,40,65,91
filmhuis,2.40949082374573,True,40,65,91
faculteit,1.16887819766998,True,40,65,91
bulldozer,1.29033243656158,True,50,65,91
plaatsje,1.2012015581131,True,50,65,91
dorp,1.32987356185913,True,50,65,91
kapel,0.315673351287842,True,50,65,91
greppel,2.38947153091431,True,50,65,91
bioscoop,0.458696007728577,True,50,65,91
hogeschool,1.37905704975128,True,50,65,91
montagehal,0.616148471832275,True,50,65,91
cinema,1.09924030303955,True,50,65,91
universiteit,0.749289453029633,True,50,65,91
basiliek,0.945761442184448,True,50,65,91
afgrond,0.705922067165375,True,50,65,91
tram,1.49014925956726,True,50,65,91
fabriek,1.69113802909851,True,50,65,91
campus,1.46663081645966,True,50,65,91
bus,0.87362813949585,True,50,65,91
kiepwagen,1.1128751039505,True,50,65,91
sacristie,1.14934313297272,True,50,65,91
crypte,1.45174050331116,True,50,65,91
theater,1.29291367530823,True,50,65,91
trein,0.911285877227783,True,50,65,91
metro,1.55395042896271,True,50,65,91
filmhuis,1.55934679508209,True,50,65,91
faculteit,1.49163293838501,True,50,65,91
cinema,1.6622474193573,True,23,65,93
terras,1.37180733680725,True,23,65,93
afgrond,1.88031470775604,True,23,65,93
straaljager,0.402681678533554,True,23,65,93
bioscoop,0.422567695379257,True,23,65,93
luchtballon,1.58903825283051,True,23,65,93
hogeschool,0.772940397262573,True,23,65,93
plantenkas,1.88469111919403,True,23,65,93
supermarkt,2.00131630897522,True,23,65,93
faculteit,0.938117682933807,True,23,65,93
serre,1.60295987129211,True,23,65,93
warenhuis,0.983251571655273,True,23,65,93
tuin,0.311480432748795,True,23,65,93
theater,1.51078820228577,True,23,65,93
tram,1.95460677146912,True,23,65,93
universiteit,0.398114949464798,True,23,65,93
trein,0.69393926858902,True,23,65,93
heiligdom,1.54520344734192,True,23,65,93
filmhuis,1.6763836145401,True,23,65,93
moskee,1.7748396396637,True,23,65,93
ravijn,1.57266855239868,True,23,65,93
synagoge,1.48749661445618,True,23,65,93
campus,1.11263930797577,True,23,65,93
tempel,0.800958812236786,True,23,65,93
cinema,1.05404496192932,True,40,65,93
afgrond,0.887622237205505,True,40,65,93
straaljager,2.7748064994812,True,40,65,93
bioscoop,1.07694947719574,True,40,65,93
luchtballon,1.54841709136963,True,40,65,93
hogeschool,0.721688151359558,True,40,65,93
plantenkas,1.35809195041657,True,40,65,93
supermarkt,0.76891165971756,True,40,65,93
faculteit,1.0784957408905,True,40,65,93
serre,1.91444158554077,True,40,65,93
warenhuis,1.50394427776337,True,40,65,93
tuin,0.425182580947876,True,40,65,93
theater,1.37474036216736,True,40,65,93
tram,1.29182982444763,True,40,65,93
universiteit,0.785578966140747,True,40,65,93
trein,0.827787518501282,True,40,65,93
heiligdom,2.02863693237305,True,40,65,93
filmhuis,1.66213440895081,True,40,65,93
moskee,1.64491760730743,True,40,65,93
synagoge,1.97762799263,True,40,65,93
campus,1.69608223438263,True,40,65,93
tempel,0.720141410827637,True,40,65,93
cinema,0.794879019260407,True,50,65,93
terras,1.81481051445007,True,50,65,93
afgrond,1.57449007034302,True,50,65,93
straaljager,1.935093998909,True,50,65,93
bioscoop,1.17178344726563,True,50,65,93
luchtballon,1.00451099872589,True,50,65,93
hogeschool,1.6007719039917,True,50,65,93
plantenkas,1.17750430107117,True,50,65,93
supermarkt,1.08968377113342,True,50,65,93
faculteit,1.37448930740356,True,50,65,93
serre,0.969688475131989,True,50,65,93
warenhuis,0.68629914522171,True,50,65,93
tuin,1.47527253627777,True,50,65,93
theater,1.33598780632019,True,50,65,93
tram,1.49521470069885,True,50,65,93
universiteit,0.809005200862885,True,50,65,93
trein,0.886328160762787,True,50,65,93
heiligdom,1.08644068241119,True,50,65,93
filmhuis,1.44232761859894,True,50,65,93
moskee,1.68667387962341,True,50,65,93
ravijn,1.32997381687164,True,50,65,93
synagoge,1.61592698097229,True,50,65,93
campus,1.39527869224548,True,50,65,93
tempel,1.52639603614807,True,50,65,93
tempel,0.884154915809631,True,23,65,95
fabriek,1.01490640640259,True,23,65,95
serre,2.12046122550964,True,23,65,95
campus,0.889033555984497,True,23,65,95
moskee,0.829854786396027,True,23,65,95
heiligdom,1.15284180641174,True,23,65,95
stadje,0.709337055683136,True,23,65,95
bioscoop,0.902216136455536,True,23,65,95
plantenkas,1.74644148349762,True,23,65,95
caravan,1.05970549583435,True,23,65,95
synagoge,1.2610422372818,True,23,65,95
dorp,0.272124886512756,True,23,65,95
bus,0.727613508701325,True,23,65,95
theater,1.44466459751129,True,23,65,95
plaatsje,1.0706615447998,True,23,65,95
cinema,1.39793992042542,True,23,65,95
trein,0.780849397182465,True,23,65,95
hogeschool,1.91278207302094,True,23,65,95
filmhuis,1.60264611244202,True,23,65,95
terras,1.61478245258331,True,23,65,95
camper,1.4080206155777,True,23,65,95
gieterij,1.79687201976776,True,23,65,95
gehucht,0.819581627845764,True,23,65,95
tuin,0.487521290779114,True,23,65,95
tempel,0.476565510034561,True,40,65,95
fabriek,1.23892557621002,True,40,65,95
serre,1.206667304039,True,40,65,95
campus,2.37723970413208,True,40,65,95
moskee,2.13059067726135,True,40,65,95
heiligdom,1.8698924779892,True,40,65,95
stadje,0.385695159435272,True,40,65,95
bioscoop,1.47353398799896,True,40,65,95
plantenkas,0.744845867156982,True,40,65,95
caravan,0.898731768131256,True,40,65,95
synagoge,1.90702545642853,True,40,65,95
dorp,0.738664746284485,True,40,65,95
bus,0.925709187984467,True,40,65,95
theater,1.69003522396088,True,40,65,95
plaatsje,0.39198648929596,True,40,65,95
cinema,1.13748288154602,True,40,65,95
trein,1.14206695556641,True,40,65,95
hogeschool,1.50937652587891,True,40,65,95
filmhuis,1.6754013299942,True,40,65,95
terras,1.79770493507385,True,40,65,95
camper,0.170378625392914,True,40,65,95
gieterij,2.36232733726501,True,40,65,95
gehucht,2.03561806678772,True,40,65,95
tuin,0.867573797702789,True,40,65,95
tempel,0.424067616462708,True,50,65,95
fabriek,1.37047708034515,True,50,65,95
serre,1.99007844924927,True,50,65,95
campus,1.55496633052826,True,50,65,95
moskee,1.68700051307678,True,50,65,95
heiligdom,1.07815802097321,True,50,65,95
stadje,1.07791900634766,True,50,65,95
bioscoop,0.900294542312622,True,50,65,95
plantenkas,0.590674936771393,True,50,65,95
caravan,1.01513278484344,True,50,65,95
synagoge,0.941517889499664,True,50,65,95
dorp,0.323001623153687,True,50,65,95
bus,1.5304993391037,True,50,65,95
theater,0.777676105499268,True,50,65,95
plaatsje,1.00079309940338,True,50,65,95
cinema,1.43147015571594,True,50,65,95
trein,0.535570621490479,True,50,65,95
hogeschool,0.998100578784943,True,50,65,95
filmhuis,1.59873986244202,True,50,65,95
terras,2.24947738647461,True,50,65,95
camper,1.06195342540741,True,50,65,95
gieterij,1.51405715942383,True,50,65,95
gehucht,1.45407474040985,True,50,65,95
tuin,1.25027143955231,True,50,65,95
bulldozer,1.63154411315918,True,23,65,97
woning,1.24096763134003,True,23,65,97
huis,0.887385666370392,True,23,65,97
theater,0.382035583257675,True,23,65,97
supermarkt,0.792417705059052,True,23,65,97
truck,1.30931115150452,True,23,65,97
bioscoop,0.263736456632614,True,23,65,97
hogeschool,1.92295706272125,True,23,65,97
cinema,2.18272686004639,True,23,65,97
filmhuis,1.00836527347565,True,23,65,97
faculteit,1.30857396125793,True,23,65,97
warenhuis,0.956802546977997,True,23,65,97
universiteit,0.21112471818924,True,23,65,97
kiepwagen,1.83772253990173,True,23,65,97
crypte,1.99817585945129,True,23,65,97
campus,1.17695224285126,True,23,65,97
graafmachine,1.10926961898804,True,23,65,97
plaatsje,1.66194486618042,True,23,65,97
boetiek,1.58682072162628,True,23,65,97
gehucht,1.79666066169739,True,23,65,97
firma,1.41041743755341,True,23,65,97
sacristie,2.19878649711609,True,23,65,97
winkel,1.03609597682953,True,23,65,97
montagehal,0.792761206626892,True,23,65,97
bulldozer,1.04758179187775,True,40,65,97
woning,0.796017944812775,True,40,65,97
huis,0.902660608291626,True,40,65,97
theater,1.50067102909088,True,40,65,97
supermarkt,1.66727256774902,True,40,65,97
truck,1.75321960449219,True,40,65,97
bioscoop,0.442119807004929,True,40,65,97
hogeschool,1.69488191604614,True,40,65,97
cinema,0.743886888027191,True,40,65,97
filmhuis,1.25805842876434,True,40,65,97
faculteit,1.99456477165222,True,40,65,97
warenhuis,1.3730800151825,True,40,65,97
universiteit,0.575178384780884,True,40,65,97
kiepwagen,1.86451828479767,True,40,65,97
crypte,1.25516748428345,True,40,65,97
graafmachine,1.08297669887543,True,40,65,97
plaatsje,1.60132312774658,True,40,65,97
boetiek,1.36216580867767,True,40,65,97
gehucht,2.28410863876343,True,40,65,97
firma,0.51461261510849,True,40,65,97
sacristie,1.98994398117065,True,40,65,97
winkel,1.85128223896027,True,40,65,97
montagehal,0.960390686988831,True,40,65,97
bulldozer,0.731797814369202,True,50,65,97
woning,1.48672688007355,True,50,65,97
huis,1.11973571777344,True,50,65,97
theater,1.44493818283081,True,50,65,97
supermarkt,1.94574499130249,True,50,65,97
truck,0.696917831897736,True,50,65,97
bioscoop,1.62590444087982,True,50,65,97
hogeschool,1.51637995243073,True,50,65,97
cinema,1.09139680862427,True,50,65,97
filmhuis,1.58714735507965,True,50,65,97
faculteit,0.917003273963928,True,50,65,97
warenhuis,0.566925287246704,True,50,65,97
universiteit,1.6457245349884,True,50,65,97
kiepwagen,1.88407182693481,True,50,65,97
crypte,1.59254360198975,True,50,65,97
campus,0.89385712146759,True,50,65,97
graafmachine,0.594059228897095,True,50,65,97
plaatsje,0.806066632270813,True,50,65,97
boetiek,1.55634987354279,True,50,65,97
gehucht,1.64254522323608,True,50,65,97
firma,1.25932419300079,True,50,65,97
sacristie,1.60004818439484,True,50,65,97
winkel,1.24034631252289,True,50,65,97
montagehal,0.784519970417023,True,50,65,97
cinema,1.23817706108093,True,23,65,99
filmhuis,1.82000207901001,True,23,65,99
tempel,1.15925991535187,True,23,65,99
boetiek,0.662568926811218,True,23,65,99
warenhuis,0.719557642936707,True,23,65,99
trein,1.45848870277405,True,23,65,99
campus,1.31878662109375,True,23,65,99
supermarkt,1.83905124664307,True,23,65,99
gieterij,2.37611198425293,True,23,65,99
winkel,0.727408468723297,True,23,65,99
serre,1.88586676120758,True,23,65,99
firma,0.639042794704437,True,23,65,99
montagehal,0.602450489997864,True,23,65,99
truck,1.40299260616303,True,23,65,99
theater,1.66661834716797,True,23,65,99
kiepwagen,1.42061686515808,True,23,65,99
moskee,1.12171411514282,True,23,65,99
bioscoop,1.64521503448486,True,23,65,99
graafmachine,2.07615041732788,True,23,65,99
fabriek,0.979668200016022,True,23,65,99
bulldozer,2.19304895401001,True,23,65,99
metro,1.81973004341125,True,23,65,99
tuin,0.791938841342926,True,23,65,99
faculteit,1.31119382381439,True,23,65,99
cinema,0.780923962593079,True,40,65,99
filmhuis,1.43526768684387,True,40,65,99
tempel,1.95951795578003,True,40,65,99
boetiek,2.06202340126038,True,40,65,99
warenhuis,1.75305497646332,True,40,65,99
trein,1.26918494701386,True,40,65,99
campus,1.44115054607391,True,40,65,99
supermarkt,1.64428496360779,True,40,65,99
gieterij,0.673415005207062,True,40,65,99
winkel,1.21630668640137,True,40,65,99
serre,1.52811193466187,True,40,65,99
firma,1.48104286193848,True,40,65,99
montagehal,0.532316505908966,True,40,65,99
truck,1.80920743942261,True,40,65,99
theater,0.88183456659317,True,40,65,99
kiepwagen,0.712524831295013,True,40,65,99
moskee,1.21016788482666,True,40,65,99
bioscoop,1.3248918056488,True,40,65,99
graafmachine,1.05287766456604,True,40,65,99
fabriek,1.80382668972015,True,40,65,99
bulldozer,0.487121760845184,True,40,65,99
metro,2.29518795013428,True,40,65,99
tuin,1.50918173789978,True,40,65,99
faculteit,1.39972162246704,True,40,65,99
cinema,1.82682108879089,True,50,65,99
filmhuis,1.05562698841095,True,50,65,99
tempel,1.07683682441711,True,50,65,99
boetiek,2.14423513412476,True,50,65,99
warenhuis,1.05936968326569,True,50,65,99
trein,0.755148410797119,True,50,65,99
campus,1.78683280944824,True,50,65,99
supermarkt,0.760126650333405,True,50,65,99
gieterij,0.993720293045044,True,50,65,99
winkel,1.17674124240875,True,50,65,99
serre,1.48511528968811,True,50,65,99
firma,0.770398020744324,True,50,65,99
montagehal,1.27306938171387,True,50,65,99
truck,1.05010390281677,True,50,65,99
theater,1.32801175117493,True,50,65,99
kiepwagen,0.582245886325836,True,50,65,99
moskee,0.932018876075745,True,50,65,99
bioscoop,0.640347123146057,True,50,65,99
graafmachine,1.34034538269043,True,50,65,99
fabriek,1.19417452812195,True,50,65,99
bulldozer,1.44560515880585,True,50,65,99
metro,1.63257610797882,True,50,65,99
tuin,0.711380183696747,True,50,65,99
faculteit,1.62310421466827,True,50,65,99
plantenkas,1.101495385169983,True,23,65,1
terras,1.2166590690612793,True,23,65,1
tram,1.5801551342010498,True,23,65,1
metro,0.863217830657959,True,23,65,1
afgrond,0.854638934135437,True,23,65,1
bus,1.34084951877594,True,23,65,1
trein,1.006218671798706,True,23,65,1
tempel,1.4540636539459229,True,23,65,1
filmhuis,2.0771324634552,True,23,65,1
synagoge,0.9700725674629211,True,23,65,1
boetiek,1.2422577142715454,True,23,65,1
supermarkt,0.5937159657478333,True,23,65,1
warenhuis,1.0349690914154053,True,23,65,1
greppel,2.025192975997925,True,23,65,1
cinema,1.651303768157959,True,23,65,1
plaatsje,1.0032562017440796,True,23,65,1
theater,1.016427755355835,True,23,65,1
camper,1.6649211645126343,True,23,65,1
bioscoop,0.9496750235557556,True,23,65,1
gehucht,1.7237063646316528,True,23,65,1
dorp,1.4035271406173706,True,23,65,1
winkel,0.6658959984779358,True,23,65,1
caravan,1.3453117609024048,True,23,65,1
plantenkas,0.8170020580291748,True,40,65,1
terras,1.3766406774520874,True,40,65,1
tram,1.0419890880584717,True,40,65,1
metro,1.8299020528793335,True,40,65,1
afgrond,2.50825572013855,True,40,65,1
bus,1.5993926525115967,True,40,65,1
trein,0.648037314414978,True,40,65,1
tempel,2.3830161094665527,True,40,65,1
filmhuis,0.683011531829834,True,40,65,1
synagoge,0.8537432551383972,True,40,65,1
boetiek,1.438668966293335,True,40,65,1
supermarkt,1.567529320716858,True,40,65,1
warenhuis,1.4621541500091553,True,40,65,1
greppel,1.9617341756820679,True,40,65,1
cinema,0.8399139046669006,True,40,65,1
plaatsje,0.9953608512878418,True,40,65,1
theater,1.1368509531021118,True,40,65,1
camper,1.8669178485870361,True,40,65,1
bioscoop,0.942300021648407,True,40,65,1
gehucht,2.529508352279663,True,40,65,1
dorp,0.2703821063041687,True,40,65,1
stadje,1.514128565788269,True,40,65,1
winkel,0.8585375547409058,True,40,65,1
caravan,1.1996780633926392,True,40,65,1
plantenkas,0.36996471881866455,True,50,65,1
terras,1.5387749671936035,True,50,65,1
tram,1.828589677810669,True,50,65,1
metro,1.3222157955169678,True,50,65,1
afgrond,2.582958459854126,True,50,65,1
bus,1.5040521621704102,True,50,65,1
trein,1.0479909181594849,True,50,65,1
tempel,1.5185776948928833,True,50,65,1
filmhuis,1.0702118873596191,True,50,65,1
synagoge,1.6300199031829834,True,50,65,1
boetiek,0.5002024173736572,True,50,65,1
supermarkt,0.9286807775497437,True,50,65,1
warenhuis,2.461240530014038,True,50,65,1
greppel,1.7913986444473267,True,50,65,1
cinema,1.4959498643875122,True,50,65,1
plaatsje,0.7946152687072754,True,50,65,1
theater,0.9336115717887878,True,50,65,1
camper,0.8617417812347412,True,50,65,1
bioscoop,1.0026108026504517,True,50,65,1
gehucht,1.8527636528015137,True,50,65,1
dorp,1.243925929069519,True,50,65,1
stadje,0.9947457909584045,True,50,65,1
winkel,0.6033585667610168,True,50,65,1
caravan,1.0782724618911743,True,50,65,1
gieterij,1.1151670217514038,True,23,65,3
metro,1.9202922582626343,True,23,65,3
tent,1.4034475088119507,True,23,65,3
basiliek,0.5307012796401978,True,23,65,3
universiteit,0.8555020093917847,True,23,65,3
hut,1.5636847019195557,True,23,65,3
duinen,1.593879222869873,True,23,65,3
theater,1.8480989933013916,True,23,65,3
afgrond,2.3038711547851562,True,23,65,3
cinema,0.6563713550567627,True,23,65,3
tram,1.6474661827087402,True,23,65,3
crypte,0.27099740505218506,True,23,65,3
campus,1.0831209421157837,True,23,65,3
fabriek,1.5343010425567627,True,23,65,3
kapel,1.2064944505691528,True,23,65,3
firma,1.0737818479537964,True,23,65,3
bus,1.1467289924621582,True,23,65,3
sacristie,1.8380749225616455,True,23,65,3
montagehal,1.5183120965957642,True,23,65,3
woud,1.7757676839828491,True,23,65,3
trein,1.3494300842285156,True,23,65,3
bioscoop,1.303715705871582,True,23,65,3
filmhuis,1.032183051109314,True,23,65,3
kloof,1.4200479984283447,True,23,65,3
gieterij,0.3510662913322449,True,40,65,3
metro,1.4491209983825684,True,40,65,3
tent,1.3706563711166382,True,40,65,3
basiliek,1.437646508216858,True,40,65,3
universiteit,2.534482717514038,True,40,65,3
hut,1.3331936597824097,True,40,65,3
duinen,1.4256048202514648,True,40,65,3
theater,1.8806954622268677,True,40,65,3
afgrond,0.6574377417564392,True,40,65,3
cinema,1.6385393142700195,True,40,65,3
tram,1.4397494792938232,True,40,65,3
crypte,1.1158992052078247,True,40,65,3
campus,0.7396905422210693,True,40,65,3
fabriek,1.3409353494644165,True,40,65,3
kapel,0.7560116052627563,True,40,65,3
firma,1.117873191833496,True,40,65,3
bus,1.3310627937316895,True,40,65,3
sacristie,1.4377706050872803,True,40,65,3
montagehal,0.9190840721130371,True,40,65,3
woud,2.356365442276001,True,40,65,3
trein,0.38032475113868713,True,40,65,3
bioscoop,1.8213725090026855,True,40,65,3
filmhuis,1.7934004068374634,True,40,65,3
kloof,1.358913779258728,True,40,65,3
gieterij,1.284711480140686,True,50,65,3
metro,1.1524028778076172,True,50,65,3
tent,1.3187963962554932,True,50,65,3
basiliek,1.7281861305236816,True,50,65,3
universiteit,1.240972638130188,True,50,65,3
hut,0.5705066323280334,True,50,65,3
duinen,2.049365282058716,True,50,65,3
theater,1.2236071825027466,True,50,65,3
afgrond,0.9887851476669312,True,50,65,3
cinema,1.2940961122512817,True,50,65,3
tram,0.8745136857032776,True,50,65,3
crypte,0.6369550228118896,True,50,65,3
campus,2.755354642868042,True,50,65,3
fabriek,1.8593379259109497,True,50,65,3
kapel,1.259696125984192,True,50,65,3
firma,0.8205088376998901,True,50,65,3
bus,0.7968722581863403,True,50,65,3
sacristie,0.9078066349029541,True,50,65,3
montagehal,0.7520548701286316,True,50,65,3
woud,1.5905243158340454,True,50,65,3
trein,0.8828681111335754,True,50,65,3
bioscoop,1.0412269830703735,True,50,65,3
filmhuis,0.9291834235191345,True,50,65,3
kloof,1.3325670957565308,True,50,65,3
supermarkt,1.487405776977539,True,23,65,5
