Word,ACT_R_activation,Location_fan,List
procureur,128.68629596161833,False,14
kapitein,122.26265391515761,False,14
kolonel,138.48822483673277,False,14
kluizenaar,119.72434891126692,False,14
chirurg,111.56268337071735,False,14
internist,122.14195877023442,False,14
serveerster,127.0258856426906,False,14
elektricien,119.90169175557405,False,14
missionaris,125.72253281535512,False,14
neuroloog,130.09294085708964,False,14
acrobaat,126.45327253115892,False,14
auteur,134.2653886116162,False,14
kruidenier,127.28172511671913,False,16
raadsman,132.4351153564472,False,16
muzikant,131.55468448736409,False,16
artiest,140.2630342063871,False,16
installateur,127.83745569998553,False,16
slager,121.5445483661636,False,16
kolonel,141.74682834456405,False,16
zanger,127.0897216300211,False,16
stroper,130.68916344551516,False,16
bakker,145.27213383215215,False,16
loodgieter,116.60516797523866,False,16
admiraal,130.50779623666384,False,16
monteur,128.78207024346904,False,16
consument,130.358363567782,False,16
jager,136.2655608447442,False,16
soldaat,124.27973292441732,False,16
missionaris,133.67025091196473,False,16
groenteboer,122.75514355286921,False,16
kloosterling,136.8624580805692,False,16
klant,116.14300647754187,False,16
kapitein,127.68554753984964,False,16
notaris,127.97328272850494,False,16
deejay,136.1155457560746,False,16
elektricien,117.60083500655163,False,16
ober,122.94081623516063,False,18
kluizenaar,122.96353479019014,False,18
barman,125.33318442805071,False,18
kolonel,142.1059292875619,False,18
journalist,127.58416520321873,False,18
serveerster,118.46641517002818,False,18
admiraal,131.43738374572717,False,18
kapitein,124.28068071703596,False,18
loodgieter,114.34202634057763,False,18
schrijver,134.23527590516892,False,18
monteur,126.93090698875531,False,18
verkoper,129.57744760429725,False,18
soldaat,122.79602671723207,False,18
onderzoeker,112.86379628986646,False,18
professor,134.51565570019264,False,18
missionaris,131.89544620617693,False,18
elektricien,117.10143030719951,False,18
chirurg,113.5381749461381,False,18
winkelier,119.95546926510583,False,18
internist,122.678383883371,False,18
installateur,133.23742125334064,False,18
neuroloog,134.22172092924586,False,18
dokter,115.16150764689101,False,18
kelner,111.3117416561057,False,18
internist,120.44950283103384,False,20
kelner,113.37965262417123,False,20
kolonel,145.5932619596953,False,20
monnik,120.7918672528615,False,20
groenteboer,126.76825028676248,False,20
installateur,132.08889978695186,False,20
schutter,131.64993377230985,False,20
notaris,126.04494938137626,False,20
elektricien,116.60981499963117,False,20
monteur,129.44207432598367,False,20
kloosterling,133.5279349895382,False,20
kluizenaar,120.97028233206639,False,20
ober,121.8426111913745,False,20
loodgieter,115.91037441056966,False,20
advocaat,116.59133219762417,False,20
neuroloog,131.18652606442774,False,20
stroper,135.0073693231311,False,20
chirurg,114.55280801270193,False,20
raadsman,126.76825028676248,False,20
procureur,128.72804684112288,False,20
dokter,116.71957068054446,False,20
missionaris,131.75520638175735,False,20
admiraal,133.11997061932686,False,20
bakker,151.9395441121884,False,20
kluizenaar,118.66549593743667,False,22
wetenschapper,112.44465488987225,False,22
missionaris,129.59266817163413,False,22
raadsman,128.94572066912372,False,22
advocaat,115.39823072353848,False,22
dokter,116.21623775418335,False,22
soldaat,127.19858904557655,False,22
notaris,125.69535268365941,False,22
chirurg,112.31259576556799,False,22
neuroloog,131.68883939125922,False,22
kloosterling,132.6158741492627,False,22
loodgieter,116.49224144778887,False,22
elektricien,117.59259356473355,False,22
kunstenaar,132.99140909418472,False,22
illustrator,129.0169156514715,False,22
internist,123.05897967403547,False,22
barman,129.41893884606853,False,22
installateur,133.102809750025,False,22
procureur,128.66624505911997,False,22
professor,135.8672630350662,False,22
admiraal,134.4819107123887,False,22
monteur,130.5572886091908,False,22
serveerster,123.05173275202776,False,22
monnik,118.85732354523587,False,22
verkoper,126.85590235069562,False,24
raadsman,129.60563139581583,False,24
kruidenier,130.98093942948478,False,24
neuroloog,134.51765043866544,False,24
internist,125.36932362207621,False,24
soldaat,126.61880575295535,False,24
bakker,146.55417763799235,False,24
kluizenaar,121.69216681043224,False,24
notaris,128.3980753253343,False,24
kloosterling,132.2300230343342,False,24
slager,125.1273657550503,False,24
